library,pathway,set_size,source,target,ligand_complex,receptor_complex,magnitude_rank,specificity_rank,significant
Reactome_Pathways_2024,Costimulation by the CD28 Family,78,Dendritic cell,Plasmacytoid DC,HLA-DRB1,CD4,0.0443041991041719,0.0025765593185913,True
Reactome_Pathways_2024,Downstream TCR Signaling,91,Dendritic cell,Plasmacytoid DC,HLA-DRB1,CD4,0.0443041991041719,0.0025765593185913,True
Reactome_Pathways_2024,Generation of Second Messenger Molecules,41,Dendritic cell,Plasmacytoid DC,HLA-DRB1,CD4,0.0443041991041719,0.0025765593185913,True
Reactome_Pathways_2024,PD-1 Signaling,30,Dendritic cell,Plasmacytoid DC,HLA-DRB1,CD4,0.0443041991041719,0.0025765593185913,True
Reactome_Pathways_2024,Phosphorylation of CD3 and TCR Zeta Chains,29,Dendritic cell,Plasmacytoid DC,HLA-DRB1,CD4,0.0443041991041719,0.0025765593185913,True
Reactome_Pathways_2024,TCR Signaling,113,Dendritic cell,Plasmacytoid DC,HLA-DRB1,CD4,0.0443041991041719,0.0025765593185913,True
Reactome_Pathways_2024,Translocation of ZAP-70 to Immunological Synapse,26,Dendritic cell,Plasmacytoid DC,HLA-DRB1,CD4,0.0443041991041719,0.0025765593185913,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,Granulocyte precursor,Platelet,S100A9,CD68,0.0472728361633489,0.0140810153843773,True
Reactome_Pathways_2024,MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane,115,Monocyte classical,Monocyte classical,S100A12,CD36,0.0472728361633489,0.0003800650969904,True
Reactome_Pathways_2024,Neutrophil Degranulation,478,Monocyte classical,Monocyte classical,S100A12,CD36,0.0472728361633489,0.0003800650969904,True
Reactome_Pathways_2024,Signaling by Interleukins,452,Monocyte classical,Monocyte classical,S100A12,CD36,0.0472728361633489,0.0003800650969904,True
Reactome_Pathways_2024,Toll Like Receptor 2 (TLR2) Cascade,118,Monocyte classical,Monocyte classical,S100A12,CD36,0.0472728361633489,0.0003800650969904,True
Reactome_Pathways_2024,Toll Like Receptor 4 (TLR4) Cascade,148,Monocyte classical,Monocyte classical,S100A12,CD36,0.0472728361633489,0.0003800650969904,True
Reactome_Pathways_2024,Toll Like Receptor TLR1 TLR2 Cascade,118,Monocyte classical,Monocyte classical,S100A12,CD36,0.0472728361633489,0.0003800650969904,True
Reactome_Pathways_2024,Toll Like Receptor TLR6 TLR2 Cascade,115,Monocyte classical,Monocyte classical,S100A12,CD36,0.0472728361633489,0.0003800650969904,True
Reactome_Pathways_2024,Toll-like Receptor Cascades,174,Monocyte classical,Monocyte classical,S100A12,CD36,0.0472728361633489,0.0003800650969904,True
Reactome_Pathways_2024,Costimulation by the CD28 Family,78,Dendritic cell,Plasmacytoid DC,HLA-DPB1,CD4,0.0474991554070792,0.0035094148484033,True
Reactome_Pathways_2024,Downstream TCR Signaling,91,Dendritic cell,Plasmacytoid DC,HLA-DPB1,CD4,0.0474991554070792,0.0035094148484033,True
Reactome_Pathways_2024,Generation of Second Messenger Molecules,41,Dendritic cell,Plasmacytoid DC,HLA-DPB1,CD4,0.0474991554070792,0.0035094148484033,True
Reactome_Pathways_2024,PD-1 Signaling,30,Dendritic cell,Plasmacytoid DC,HLA-DPB1,CD4,0.0474991554070792,0.0035094148484033,True
Reactome_Pathways_2024,Phosphorylation of CD3 and TCR Zeta Chains,29,Dendritic cell,Plasmacytoid DC,HLA-DPB1,CD4,0.0474991554070792,0.0035094148484033,True
Reactome_Pathways_2024,TCR Signaling,113,Dendritic cell,Plasmacytoid DC,HLA-DPB1,CD4,0.0474991554070792,0.0035094148484033,True
Reactome_Pathways_2024,Translocation of ZAP-70 to Immunological Synapse,26,Dendritic cell,Plasmacytoid DC,HLA-DPB1,CD4,0.0474991554070792,0.0035094148484033,True
Reactome_Pathways_2024,DAP12 Interactions,45,NK,NK,B2M,KLRC2,0.0484652004351993,0.0131110806046561,True
Reactome_Pathways_2024,DAP12 Signaling,29,NK,NK,B2M,KLRC2,0.0484652004351993,0.0131110806046561,True
Reactome_Pathways_2024,Costimulation by the CD28 Family,78,Dendritic cell,Monocyte non-classical,HLA-DRA,CD4,0.0485620201922117,0.0164092491208898,True
Reactome_Pathways_2024,Downstream TCR Signaling,91,Dendritic cell,Monocyte non-classical,HLA-DRA,CD4,0.0485620201922117,0.0164092491208898,True
Reactome_Pathways_2024,Generation of Second Messenger Molecules,41,Dendritic cell,Monocyte non-classical,HLA-DRA,CD4,0.0485620201922117,0.0164092491208898,True
Reactome_Pathways_2024,PD-1 Signaling,30,Dendritic cell,Monocyte non-classical,HLA-DRA,CD4,0.0485620201922117,0.0164092491208898,True
Reactome_Pathways_2024,Phosphorylation of CD3 and TCR Zeta Chains,29,Dendritic cell,Monocyte non-classical,HLA-DRA,CD4,0.0485620201922117,0.0164092491208898,True
Reactome_Pathways_2024,TCR Signaling,113,Dendritic cell,Monocyte non-classical,HLA-DRA,CD4,0.0485620201922117,0.0164092491208898,True
Reactome_Pathways_2024,Translocation of ZAP-70 to Immunological Synapse,26,Dendritic cell,Monocyte non-classical,HLA-DRA,CD4,0.0485620201922117,0.0164092491208898,True
