cell_type,library,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
T proliferating,Reactome,HIV Life Cycle,6/144,0.0030514349600910843,0.010289480194410765,4.823559436860227,27.938747572206864,UBB;RAN;PPIA;PSIP1;SSRP1;RANBP1
T proliferating,Reactome,Semaphorin Interactions,4/61,0.00306320189603837,0.010289480194410765,7.99395950879522,46.271392168373865,HSP90AA1;CFL1;MYL6;MYL12B
T proliferating,Reactome,Signaling by BRAF and RAF1 Fusions,4/62,0.0032496271259122218,0.010879186465010482,7.856919162262674,45.01397927309114,ACTB;CALM1;YWHAB;ACTG1
T proliferating,Reactome,ER to Golgi Anterograde Transport,6/146,0.0032665963145766105,0.010899543036303957,4.754420953443907,27.21433748037408,TUBA1B;CAPZB;CTSC;DCTN3;COPE;TRAPPC1
T proliferating,Reactome,Calcineurin Activates NFAT,2/9,0.003313273479310324,0.010945830867292521,33.789252728799326,192.93050410766472,PPIA;CALM1
T proliferating,Reactome,Integration of Provirus,2/9,0.003313273479310324,0.010945830867292521,33.789252728799326,192.93050410766472,PPIA;PSIP1
T proliferating,Reactome,Regulation of BACH1 Activity,2/9,0.003313273479310324,0.010945830867292521,33.789252728799326,192.93050410766472,UBB;RBX1
T proliferating,Reactome,RHO GTPase Cycle,11/427,0.0034731904466216187,0.011436393542987634,2.872204290687251,16.264378590461405,TUBA1B;LMNB1;CAPZB;RAC2;ACTG1;HSP90AA1;ARHGDIB;ACTB;IL32;LCK;NUDC
T proliferating,Reactome,Gap Junction Trafficking,3/32,0.0037714744276261367,0.012337404908672429,12.074361724951727,67.37843104446368,TUBA1B;ACTB;ACTG1
T proliferating,Reactome,Nuclear Events Stimulated by ALK Signaling in Cancer,3/32,0.0037714744276261367,0.012337404908672429,12.074361724951727,67.37843104446368,DNMT1;HDAC1;RBX1
T proliferating,Reactome,DDX58 IFIH1-mediated Induction of Interferon-Alpha Beta,4/65,0.0038549914201507106,0.012569532285247105,7.472537702476261,41.535252668334365,HSP90AA1;UBE2L6;HMGB1;UBB
T proliferating,Reactome,Activation of the Pre-Replicative Complex,3/33,0.0041188674592076025,0.013130529702760543,11.677899979248807,64.13709416423417,RPA3;MCM7;MCM3
T proliferating,Reactome,Folding of Actin by CCT TriC,2/10,0.004114843333924193,0.013130529702760543,29.812564824418434,163.76502514435757,ACTB;CCT8
T proliferating,Reactome,HDR Through Homologous Recombination (HRR),4/66,0.0040726228178217345,0.013130529702760543,7.352610687022901,40.46485807436803,SEM1;RPA3;UBB;PCNA
T proliferating,Reactome,Processing and Activation of SUMO,2/10,0.004114843333924193,0.013130529702760543,29.812564824418434,163.76502514435757,SAE1;SUMO2
T proliferating,Reactome,Regulation of TP53 Activity,6/153,0.004109474878553539,0.013130529702760543,4.527201429131628,24.87452727935252,UBB;CSNK2B;SSRP1;RBBP7;RPA3;HDAC1
T proliferating,Reactome,Response to Metal Ions,2/10,0.004114843333924193,0.013130529702760543,29.812564824418434,163.76502514435757,MT2A;MT1E
T proliferating,Reactome,"Tetrahydrobiopterin (BH4) Synthesis, Recycling, Salvage and Regulation",2/10,0.004114843333924193,0.013130529702760543,29.812564824418434,163.76502514435757,HSP90AA1;CALM1
T proliferating,Reactome,Gap Junction Trafficking and Regulation,3/34,0.004485083307554015,0.014029901221442403,11.306610407876232,61.13482222455127,TUBA1B;ACTB;ACTG1
T proliferating,Reactome,SMAD2 SMAD3 SMAD4 Heterotrimer Regulates Transcription,3/34,0.004485083307554015,0.014029901221442403,11.306610407876232,61.13482222455127,UBB;YBX1;HDAC1
T proliferating,Reactome,Signaling by High-Kinase Activity BRAF Mutants,3/34,0.004485083307554015,0.014029901221442403,11.306610407876232,61.13482222455127,ACTB;YWHAB;ACTG1
T proliferating,Reactome,Smooth Muscle Contraction,3/34,0.004485083307554015,0.014029901221442403,11.306610407876232,61.13482222455127,MYL6;CALM1;MYL12B
T proliferating,Reactome,Telomere C-strand (Lagging Strand) Synthesis,3/34,0.004485083307554015,0.014029901221442403,11.306610407876232,61.13482222455127,PCNA;RPA3;TERF2IP
T proliferating,Reactome,Transcriptional Regulation by E2F6,3/34,0.004485083307554015,0.014029901221442403,11.306610407876232,61.13482222455127,RBBP7;EZH2;CBX3
T proliferating,Reactome,Glycolysis,4/68,0.004532498756054586,0.014046536392602603,7.123912657553701,38.444065640902096,TPI1;GAPDH;PGAM1;ENO1
T proliferating,Reactome,Loss of Nlp From Mitotic Centrosomes,4/68,0.004532498756054586,0.014046536392602603,7.123912657553701,38.444065640902096,HSP90AA1;HAUS1;TUBB;DCTN3
T proliferating,Reactome,Loss of Proteins Required for Interphase Microtubule Organization From the Centrosome,4/68,0.004532498756054586,0.014046536392602603,7.123912657553701,38.444065640902096,HSP90AA1;HAUS1;TUBB;DCTN3
T proliferating,Reactome,Leishmania Infection,7/209,0.004732256828047232,0.014575351030385476,3.8140491913101733,20.417951907778804,ACTG1;ARPC1B;CALM1;ARPC5;ACTB;ARPC3;ARPC2
T proliferating,Reactome,Parasitic Infection Pathways,7/209,0.004732256828047232,0.014575351030385476,3.8140491913101733,20.417951907778804,ACTG1;ARPC1B;CALM1;ARPC5;ACTB;ARPC3;ARPC2
T proliferating,Reactome,ISG15 Antiviral Mechanism,4/69,0.004775020221937287,0.01466194859558044,7.014801002272595,37.48960133182413,UBB;UBE2L6;EIF4A3;UBE2N
T proliferating,Reactome,RHOH GTPase Cycle,3/35,0.004870410492841857,0.01490911591233853,10.958169425511198,58.34761749148015,TUBA1B;LCK;ARHGDIB
T proliferating,Reactome,Formation of Annular Gap Junctions,2/11,0.004996797237678447,0.015156951620957957,26.673074373591408,141.3395041507661,ACTB;ACTG1
T proliferating,Reactome,Suppression of Phagosomal Maturation,2/11,0.004996797237678447,0.015156951620957957,26.673074373591408,141.3395041507661,UBB;CORO1A
T proliferating,Reactome,TRAF6 Mediated IRF7 Activation in TLR7 8 or 9 Signaling,2/11,0.004996797237678447,0.015156951620957957,26.673074373591408,141.3395041507661,UBB;UBE2N
T proliferating,Reactome,SUMO E3 Ligases SUMOylate Target Proteins,6/160,0.00510343970218752,0.015433665081237787,4.3205713762780675,22.803286658458966,DNMT1;PARK7;PCNA;SUMO2;BIRC5;HDAC1
T proliferating,Reactome,AURKA Activation by TPX2,4/71,0.005285909398255533,0.015794612858668025,6.8062765055131464,35.683338001661824,HSP90AA1;HAUS1;TUBB;DCTN3
T proliferating,Reactome,DNA Damage Recognition in GG-NER,3/36,0.005275123461553349,0.015794612858668025,10.630530889854525,55.75451084762339,ACTB;UBB;RBX1
T proliferating,Reactome,Recycling Pathway of L1,3/36,0.005275123461553349,0.015794612858668025,10.630530889854525,55.75451084762339,TUBA1B;ACTB;ACTG1
T proliferating,Reactome,Transport of Mature mRNA Derived From an Intron-Containing Transcript,4/71,0.005285909398255533,0.015794612858668025,6.8062765055131464,35.683338001661824,SRSF2;EIF4A3;SRSF3;DDX39A
T proliferating,Reactome,Activation of ATR in Response to Replication Stress,3/37,0.0056994828959077565,0.01697970946072519,10.32188589249679,53.337104950624855,RPA3;MCM7;MCM3
T proliferating,Reactome,Gap Junction Degradation,2/12,0.005957491909558897,0.017335608725198997,24.131582103874294,123.62864599574395,ACTB;ACTG1
T proliferating,Reactome,IRAK1 Recruits IKK Complex,2/12,0.005957491909558897,0.017335608725198997,24.131582103874294,123.62864599574395,UBB;UBE2N
T proliferating,Reactome,IRAK1 Recruits IKK Complex Upon TLR7 8 or 9 Stimulation,2/12,0.005957491909558897,0.017335608725198997,24.131582103874294,123.62864599574395,UBB;UBE2N
T proliferating,Reactome,Interleukin-2 Signaling,2/12,0.005957491909558897,0.017335608725198997,24.131582103874294,123.62864599574395,IL2RG;LCK
T proliferating,Reactome,Purine Salvage,2/12,0.005957491909558897,0.017335608725198997,24.131582103874294,123.62864599574395,ADA;HPRT1
T proliferating,Reactome,Regulation of Localization of FOXO Transcription Factors,2/12,0.005957491909558897,0.017335608725198997,24.131582103874294,123.62864599574395,YWHAQ;YWHAB
T proliferating,Reactome,SARS-CoV-2 Targets Host Intracellular Signalling and Regulatory Pathways,2/12,0.005957491909558897,0.017335608725198997,24.131582103874294,123.62864599574395,YWHAQ;YWHAB
T proliferating,Reactome,Unwinding of DNA,2/12,0.005957491909558897,0.017335608725198997,24.131582103874294,123.62864599574395,MCM7;MCM3
T proliferating,Reactome,HCMV Early Events,4/74,0.006118842020180881,0.017672068258760963,6.515673217476044,33.20636239276831,TUBA1B;DUT;EZH2;RBBP7
T proliferating,Reactome,MAP2K and MAPK Activation,3/38,0.006143736018030785,0.017672068258760963,10.03062934569442,51.079196997330065,ACTB;YWHAB;ACTG1
T proliferating,Reactome,Regulation of Endogenous Retroelements by Piwi-interacting RNAs (piRNAs),3/38,0.006143736018030785,0.017672068258760963,10.03062934569442,51.079196997330065,ACTB;RBBP7;HDAC1
T proliferating,Reactome,Transcription-Coupled Nucleotide Excision Repair (TC-NER),4/74,0.006118842020180881,0.017672068258760963,6.515673217476044,33.20636239276831,PCNA;RPA3;UBB;RBX1
T proliferating,Reactome,Glucose Metabolism,4/76,0.006720028023348764,0.019274349717398602,6.335298762832324,31.693364425336316,TPI1;GAPDH;PGAM1;ENO1
T proliferating,Reactome,Chk1 Chk2(Cds1) Mediated Inactivation of Cyclin B Cdk1 Complex,2/13,0.006995308341330945,0.01972479901316134,22.03208848976016,109.33458264569768,YWHAQ;YWHAB
T proliferating,Reactome,Disorders of Developmental Biology,2/13,0.006995308341330945,0.01972479901316134,22.03208848976016,109.33458264569768,CALM1;HDAC1
T proliferating,Reactome,Disorders of Nervous System Development,2/13,0.006995308341330945,0.01972479901316134,22.03208848976016,109.33458264569768,CALM1;HDAC1
T proliferating,Reactome,Loss of Function of MECP2 in Rett Syndrome,2/13,0.006995308341330945,0.01972479901316134,22.03208848976016,109.33458264569768,CALM1;HDAC1
T proliferating,Reactome,Pervasive Developmental Disorders,2/13,0.006995308341330945,0.01972479901316134,22.03208848976016,109.33458264569768,CALM1;HDAC1
T proliferating,Reactome,eNOS Activation,2/13,0.006995308341330945,0.01972479901316134,22.03208848976016,109.33458264569768,HSP90AA1;CALM1
T proliferating,Reactome,Asparagine N-linked Glycosylation,8/283,0.0071033863178389675,0.019973285685833727,3.1820255969076294,15.742065046560628,TUBA1B;UBB;DAD1;CTSC;DCTN3;CAPZB;COPE;TRAPPC1
T proliferating,Reactome,Transport to the Golgi and Subsequent Modification,6/172,0.007202118927309788,0.020194176600103916,4.006770266410369,19.766920300096377,TUBA1B;CAPZB;CTSC;DCTN3;COPE;TRAPPC1
T proliferating,Reactome,Oncogenic MAPK Signaling,4/78,0.007359089578863492,0.02057667225821887,6.16460884266612,30.27944316410347,ACTB;CALM1;YWHAB;ACTG1
T proliferating,Reactome,RHOF GTPase Cycle,3/41,0.007598134073892446,0.02118588358764997,9.247640966628309,45.12712461536908,ACTB;LMNB1;CAPZB
T proliferating,Reactome,Assembly Of The HIV Virion,2/14,0.008108651482907195,0.02221939753985504,20.26851385390428,97.58932092816816,PPIA;UBB
T proliferating,Reactome,Early Phase of HIV Life Cycle,2/14,0.008108651482907195,0.02221939753985504,20.26851385390428,97.58932092816816,PPIA;PSIP1
T proliferating,Reactome,Maturation of hRSV A Proteins,2/14,0.008108651482907195,0.02221939753985504,20.26851385390428,97.58932092816816,PPP1CA;CSNK2B
T proliferating,Reactome,Mismatch Repair (MMR) Directed by MSH2 MSH3 (MutSbeta),2/14,0.008108651482907195,0.02221939753985504,20.26851385390428,97.58932092816816,PCNA;RPA3
T proliferating,Reactome,Mismatch Repair (MMR) Directed by MSH2 MSH6 (MutSalpha),2/14,0.008108651482907195,0.02221939753985504,20.26851385390428,97.58932092816816,PCNA;RPA3
T proliferating,Reactome,Removal of the Flap Intermediate,2/14,0.008108651482907195,0.02221939753985504,20.26851385390428,97.58932092816816,PCNA;RPA3
T proliferating,Reactome,TAK1-dependent IKK and NF-kappa-B Activation,3/42,0.008124175324262682,0.02221939753985504,9.013074827751963,43.37912747325224,HMGB1;UBB;UBE2N
T proliferating,Reactome,Chaperonin-mediated Protein Folding,4/82,0.008754628322104658,0.02381354062615968,5.849321728983322,27.7150969237974,TUBA1B;CCT8;CSNK2B;ACTB
T proliferating,Reactome,Regulation of Endogenous Retroelements,4/82,0.008754628322104658,0.02381354062615968,5.849321728983322,27.7150969237974,RBBP7;SUMO2;ACTB;HDAC1
T proliferating,Reactome,Activation of BAD and Translocation to Mitochondria,2/15,0.009295949931507506,0.024880336581387736,18.7662095344715,87.79163977978163,YWHAQ;YWHAB
T proliferating,Reactome,Apoptotic Execution Phase,3/44,0.009239244942202515,0.024880336581387736,8.577855726704286,40.181207659584985,LMNB1;HMGB1;HMGB2
T proliferating,Reactome,Mismatch Repair,2/15,0.009295949931507506,0.024880336581387736,18.7662095344715,87.79163977978163,PCNA;RPA3
T proliferating,Reactome,Processive Synthesis on the Lagging Strand,2/15,0.009295949931507506,0.024880336581387736,18.7662095344715,87.79163977978163,PCNA;RPA3
T proliferating,Reactome,Pyruvate Metabolism,3/44,0.009239244942202515,0.024880336581387736,8.577855726704286,40.181207659584985,VDAC1;LDHA;UBB
T proliferating,Reactome,mRNA Decay by 5' to 3' Exoribonuclease,2/15,0.009295949931507506,0.024880336581387736,18.7662095344715,87.79163977978163,LSM2;LSM4
T proliferating,Reactome,Late Phase of HIV Life Cycle,5/131,0.009616850090054911,0.025670578507053243,4.448459913265873,20.659708801074004,UBB;RAN;PPIA;SSRP1;RANBP1
T proliferating,Reactome,Base Excision Repair,3/45,0.009828606966293157,0.02584904159707309,8.375606850335071,38.71589145426751,PCNA;RPA3;TERF2IP
T proliferating,Reactome,Minus-strand DNA Synthesis,1/1,0.009838646202282563,0.02584904159707309,302.6842105263158,1398.8360578030129,PPIA
T proliferating,Reactome,Plus-strand DNA Synthesis,1/1,0.009838646202282563,0.02584904159707309,302.6842105263158,1398.8360578030129,PPIA
T proliferating,Reactome,Reverse Transcription of HIV RNA,1/1,0.009838646202282563,0.02584904159707309,302.6842105263158,1398.8360578030129,PPIA
T proliferating,Reactome,SUMOylation of DNA Replication Proteins,3/45,0.009828606966293157,0.02584904159707309,8.375606850335071,38.71589145426751,PCNA;BIRC5;SUMO2
T proliferating,Reactome,Uncoating of the HIV Virion,1/1,0.009838646202282563,0.02584904159707309,302.6842105263158,1398.8360578030129,PPIA
T proliferating,Reactome,Signaling by ALK Fusions and Activated Point Mutants,4/85,0.009907567894690907,0.02589419180831749,5.633166299817356,25.99400017216012,RBX1;DNMT1;UBB;HDAC1
T proliferating,Reactome,Signaling by ALK in Cancer,4/85,0.009907567894690907,0.02589419180831749,5.633166299817356,25.99400017216012,RBX1;DNMT1;UBB;HDAC1
T proliferating,Reactome,NOTCH1 Intracellular Domain Regulates Transcription,3/46,0.010439390716592483,0.02721309923778405,8.182656772879383,37.33066354727685,UBB;HDAC1;RBX1
T proliferating,Reactome,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,2/16,0.010555655624568007,0.027232503299465402,17.471119603925995,79.51269859705576,HSP90AA1;UBB
T proliferating,Reactome,SARS-CoV-1 Targets Host Intracellular Signalling and Regulatory Pathways,2/16,0.010555655624568007,0.027232503299465402,17.471119603925995,79.51269859705576,YWHAQ;YWHAB
T proliferating,Reactome,Sema3A PAK Dependent Axon Repulsion,2/16,0.010555655624568007,0.027232503299465402,17.471119603925995,79.51269859705576,HSP90AA1;CFL1
T proliferating,Reactome,Signaling by Ligand-Responsive EGFR Variants in Cancer,2/16,0.010555655624568007,0.027232503299465402,17.471119603925995,79.51269859705576,HSP90AA1;UBB
T proliferating,Reactome,Regulation of TP53 Activity Through Phosphorylation,4/87,0.010728405993276943,0.027607029304036555,5.497691639621521,24.931263500180943,RPA3;SSRP1;UBB;CSNK2B
T proliferating,Reactome,COPI-independent Golgi-to-ER Retrograde Traffic,3/47,0.01107173513163477,0.02841745350452924,7.99837860901721,36.01957671504391,TUBA1B;CAPZB;DCTN3
T proliferating,Reactome,Protein Folding,4/88,0.011154791893869026,0.028557408403485668,5.432359185148381,24.423268189463865,TUBA1B;CCT8;CSNK2B;ACTB
T proliferating,Reactome,Signaling by TGF-beta Receptor Complex,4/89,0.01159195194458347,0.029600877287061362,5.3685549752243205,23.93003434159465,PPP1CA;UBB;YBX1;HDAC1
T proliferating,Reactome,Transcriptional Activity of SMAD2 SMAD3 SMAD4 Heterotrimer,3/48,0.011725768458821508,0.029866397524886335,7.822200584225901,34.77724117959506,UBB;YBX1;HDAC1
T proliferating,Reactome,Cell-extracellular Matrix Interactions,2/17,0.01188624353635579,0.029970100201239663,16.343138051515396,72.43889287097097,ACTB;ACTG1
T proliferating,Reactome,Metabolism of Nitric Oxide NOS3 Activation and Regulation,2/17,0.01188624353635579,0.029970100201239663,16.343138051515396,72.43889287097097,HSP90AA1;CALM1
T proliferating,Reactome,"TICAM1, RIP1-mediated IKK Complex Recruitment",2/17,0.01188624353635579,0.029970100201239663,16.343138051515396,72.43889287097097,UBB;UBE2N
T proliferating,Reactome,Triglyceride Catabolism,2/17,0.01188624353635579,0.029970100201239663,16.343138051515396,72.43889287097097,PPP1CA;FABP5
T proliferating,Reactome,Antiviral Mechanism by IFN-stimulated Genes,5/139,0.012206636623271407,0.030700611205765522,4.182194164234305,18.425808541679537,TUBA1B;UBB;UBE2N;UBE2L6;EIF4A3
T proliferating,Reactome,RNA Polymerase I Promoter Clearance,3/49,0.012401608505638644,0.03095763120734235,7.653600108887981,33.59876181165,RBBP7;CBX3;HDAC1
T proliferating,Reactome,RNA Polymerase I Transcription,3/49,0.012401608505638644,0.03095763120734235,7.653600108887981,33.59876181165,RBBP7;CBX3;HDAC1
T proliferating,Reactome,Senescence-Associated Secretory Phenotype (SASP),3/49,0.012401608505638644,0.03095763120734235,7.653600108887981,33.59876181165,UBB;ANAPC11;ANAPC15
T proliferating,Reactome,Deadenylation-dependent mRNA Decay,3/50,0.013099362886482153,0.03253712716964922,7.492098600932712,32.47968355479758,LSM2;LSM4;EIF4A3
T proliferating,Reactome,Regulation of Endogenous Retroelements by KRAB-ZFP Proteins,3/50,0.013099362886482153,0.03253712716964922,7.492098600932712,32.47968355479758,SUMO2;RBBP7;HDAC1
T proliferating,Reactome,Evasion by RSV of Host Interferon Responses,2/18,0.013286211378246865,0.032838265653395336,15.35188153576063,66.33591795194668,UBB;RBX1
T proliferating,Reactome,RHO GTPases Activate CIT,2/18,0.013286211378246865,0.032838265653395336,15.35188153576063,66.33591795194668,MYL6;MYL12B
T proliferating,Reactome,Extension of Telomeres,3/51,0.013819129265158077,0.03407130146409664,7.337256948975597,31.41594384983764,PCNA;RPA3;TERF2IP
T proliferating,Reactome,COPI-mediated Anterograde Transport,4/94,0.013942587217255218,0.03429122802081689,5.070684492429674,21.666057685961885,TUBA1B;COPE;CAPZB;DCTN3
T proliferating,Reactome,Potential Therapeutics for SARS,5/144,0.014045267811388906,0.034459100684314445,4.031286380844998,17.195330113149797,TUBB;HSP90AA1;RBX1;RBBP7;HDAC1
T proliferating,Reactome,Anchoring of the Basal Body to the Plasma Membrane,4/95,0.014446293803364173,0.0352700977979696,5.015016894005757,21.250218253575216,HSP90AA1;HAUS1;TUBB;DCTN3
T proliferating,Reactome,VEGFA-VEGFR2 Pathway,4/95,0.014446293803364173,0.0352700977979696,5.015016894005757,21.250218253575216,ACTB;HSP90AA1;CALM1;ACTG1
T proliferating,Reactome,Sema4D Induced Cell Migration and Growth-Cone Collapse,2/19,0.014754079302624993,0.03584668296584373,14.473911478949262,61.02542188430077,MYL6;MYL12B
T proliferating,Reactome,Transcription of E2F Targets Under Negative Control by DREAM Complex,2/19,0.014754079302624993,0.03584668296584373,14.473911478949262,61.02542188430077,PCNA;HDAC1
T proliferating,Reactome,L1CAM Interactions,4/96,0.014961387012186377,0.03626234479224833,4.960552919331545,20.84564519951939,TUBA1B;CSNK2B;ACTB;ACTG1
T proliferating,Reactome,Transcriptional Activation of Mitochondrial Biogenesis,3/53,0.015325040343524898,0.03705402266634885,7.045970673016669,29.439947906033712,CALM1;ATP5F1B;IDH2
T proliferating,Reactome,HCMV Infection,4/98,0.016026044142574563,0.038655590811366596,4.8550830001211684,20.068680372733116,TUBA1B;DUT;EZH2;RBBP7
T proliferating,Reactome,Aberrant Regulation of Mitotic Exit in Cancer Due to RB1 Defects,2/20,0.01628838961035993,0.038728451306342726,13.690857103955342,56.36940317701144,ANAPC11;ANAPC15
T proliferating,Reactome,Conversion From APC C Cdc20 to APC C Cdh1 in Late Anaphase,2/20,0.01628838961035993,0.038728451306342726,13.690857103955342,56.36940317701144,ANAPC11;ANAPC15
T proliferating,Reactome,EPHA-mediated Growth Cone Collapse,2/20,0.01628838961035993,0.038728451306342726,13.690857103955342,56.36940317701144,MYL6;MYL12B
T proliferating,Reactome,JNK (c-Jun Kinases) Phosphorylation and Activation Mediated by Activated Human TAK1,2/20,0.01628838961035993,0.038728451306342726,13.690857103955342,56.36940317701144,UBB;UBE2N
T proliferating,Reactome,Lagging Strand Synthesis,2/20,0.01628838961035993,0.038728451306342726,13.690857103955342,56.36940317701144,PCNA;RPA3
T proliferating,Reactome,Phosphorylation of the APC C,2/20,0.01628838961035993,0.038728451306342726,13.690857103955342,56.36940317701144,ANAPC11;ANAPC15
