source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Monocyte non-classical,Monocyte non-classical,HLA-A,LILRB2,1.5497603,0.0,1.540242,0.7692703090906198,0.43328448951944043,0.024853611,0.941771,0.058529996949489675,0.11322437327226345
T activated,Monocyte classical,HLA-B,LILRB2,1.9556873,0.0,1.2288269,0.7277993028074432,0.8553873365525259,0.01754568,0.9352596,0.058529996949489675,0.11333735988674995
Plasmacytoid DC,CD8 T memory,HLA-A,CD8B,1.5494189,0.0,1.8412328,0.32003753415491815,0.3816774655135391,0.013150251,0.9464765,0.19702687270279565,0.11345039754571792
Erythroid early,Erythroid early,TXLNA,STX4,0.11460366,0.0,0.011477631,0.24219557744691006,0.011935881136078394,0.010843997,0.58266675,0.6804969344466161,0.11351487688572731
Monocyte non-classical,Monocyte non-classical,TIMP1,CD63,1.5488616,0.0,2.2675424,1.3572596700248376,1.8042276608622738,0.018802607,0.95151293,0.04339966372555248,0.11367663982447562
Plasmacytoid DC,NK,HMGB1,CXCR4,1.5487442,0.216,2.3115447,0.02832383308564561,-0.16245858708266825,0.0022026985,0.95195436,1.0,0.11378983057450746
CD4 T naive,CD8 T cytotoxic,HLA-A,CD8B,1.5487183,0.0,1.4259061,0.24483153624883183,0.2627372235263795,0.010183949,0.93961966,0.38451911699303387,0.11390307233660066
Dendritic cell,CD4 T naive,HLA-B,CD8B,1.6987659,0.0,1.2253178,0.19498693435832834,0.22096741115658702,0.0077437805,0.9351729,0.574854302667237,0.11390307233660066
Dendritic cell,Erythroid early,ADAM10,NOTCH2,0.1134391,0.0,0.011563633,0.10074535645058844,-0.05941049552263661,0.0046854117,0.5835741,1.0,0.11404845836616725
Pre-B large,CD4 T naive,VIM,CD44,1.5484161,0.0,1.763447,0.4031028457453312,0.29514363272713184,0.0048791617,0.9453726,0.5059412593538217,0.11412970886455198
NK,Plasmacytoid DC,CCL5,CXCR3,1.6588944,0.0,1.2229953,1.3891278389068424,1.63549235507115,0.03907299,0.9351154,0.004185909160467448,0.11424310361420056
Plasmacytoid DC,CD8 T memory,HLA-C,CD8A,1.5482193,0.0,2.025542,0.5371404539231932,0.5599128031713436,0.014223283,0.94884217,0.058529996949489675,0.1143565493434913
Erythroid early,Monocyte classical,PTPN6,CD300LF,0.12432628,0.998,0.011573239,0.12973890788518866,-0.048091425784937414,0.0022691356,0.583675,1.0,0.11458196591862288
B naive,CD8 T memory,HLA-A,CD8B,1.5474247,0.0,1.8380363,0.3182599380115112,0.400095899488375,0.01312742,0.9464325,0.20143956998249318,0.11458359370858037
Pre-B small,T proliferating,B2M,KLRC1,2.330145,0.079,1.2225037,0.2701129032296144,0.039899367714286926,0.014106491,0.9351032,1.0,0.11458359370858037
CD4 T memory,Monocyte non-classical,VIM,CD44,1.5473609,0.0,2.231936,0.4505791750420427,0.3947828198178811,0.006175392,0.95114654,0.2822330540390601,0.1146971923281691
T proliferating,Monocyte classical,HLA-A,LILRB2,1.9455798,0.0,1.2218626,0.8438320629025216,0.9300091070632349,0.019716185,0.93508726,0.058529996949489675,0.1146971923281691
HSPC,Dendritic cell,TNFSF13B,HLA-DPB1,1.8985938,0.0,1.221433,1.165776802101722,1.4082698422525146,0.014768439,0.9350766,0.058529996949489675,0.11492455632938328
Granulocyte precursor,CD8 T cytotoxic,AGTRAP,RACK1,1.5448201,0.005,1.2728171,0.15426357118322034,0.16883704843826053,0.0069617187,0.93631625,1.0,0.11503830777256412
CD4 T memory,Erythroid early,NUCB2,ERAP1,0.12063133,1.0,0.011575843,-0.07926808275349975,-0.27526315708297083,0.0010435069,0.5837024,1.0,0.11511541588234434
Pre-B large,HSPC,VIM,CD44,1.5443686,0.0,1.7444667,0.3989511668756252,0.11118490910874346,0.0048266463,0.9450925,0.5192835913382031,0.11526596341954426
T activated,CD4 T naive,HLA-A,CD8B,1.6929972,0.0,1.2205856,0.32579916420352967,0.46600967362554047,0.008717532,0.93505555,0.1879277612858249,0.11526596341954426
T activated,CD8 T cytotoxic,HMGB1,CXCR4,1.5440328,0.219,2.384025,0.016747402690157245,-0.21453090291572696,0.0022717656,0.9526555,1.0,0.1154938226933171
Erythroid early,Plasmacytoid DC,VEGFA,ITGB1,0.15591104,0.547,0.011598982,0.024113938760498513,-0.10696866606443466,0.0029816527,0.5839449,1.0,0.11564880009328202
Monocyte classical,Dendritic cell,VCAN,SELL,1.5433697,0.0,2.1921704,1.2903884631458564,1.8748364896944263,0.064446665,0.95072716,0.0020244275980126265,0.11572188552904436
Pre-B large,Dendritic cell,HMGB1,HAVCR2,2.2294881,0.0,1.2186742,1.6389313367372251,1.7237991442199108,0.036488716,0.9350079,0.005740763522621101,0.11572188552904436
B naive,NK,B2M,KLRC2,2.288392,0.173,1.2181684,0.3208995324400473,0.2170253734528811,0.02395058,0.9349953,1.0,0.11583599326237894
T activated,Monocyte non-classical,HLA-C,LILRB2,1.5429443,0.0,1.5317686,0.8541949461584336,0.5321789671458487,0.027141746,0.9416195,0.058529996949489675,0.11583599326237894
Plasmacytoid DC,CD4 T naive,HLA-B,CD8B,1.6891068,0.0,1.2173942,0.18602051691997057,0.29929856162454105,0.0076937047,0.934976,0.6073273472214866,0.11595015186188776
NK,Dendritic cell,HMGB1,CXCR4,1.5428033,0.239,2.3303437,0.02166781610992289,-0.359605850571848,0.0022206123,0.95213926,1.0,0.11595015186188776
Pre-B large,CD8 T cytotoxic,VIM,CD44,1.542691,0.0,1.7365994,0.3972307556439936,0.3507289311217191,0.0048048785,0.9449751,0.5247786079775292,0.1160643753102667
NK,Monocyte classical,HLA-C,LILRB2,1.9361123,0.0,1.2153393,0.9008498154702599,1.1959320447443296,0.021534868,0.9349246,0.04923745280233039,0.11617863562403699
T proliferating,Dendritic cell,TNFSF10,TNFRSF10B,0.10843867,0.002,0.011604223,0.2916369024945738,0.10686435559634877,0.02018277,0.5839999,1.0,0.11618211855548856
Dendritic cell,Plasmacytoid DC,HLA-DQB1,CD4,1.5403267,0.0,1.3402916,1.4748147424721814,1.6268754510939054,0.05223281,0.93783903,0.0011313900780077525,0.11652172158408225
Granulocyte precursor,HSPC,HMGB1,CXCR4,1.5392731,0.231,1.4532471,0.03794515792772507,-0.4552899087791421,0.0013848165,0.9401562,1.0,0.1166361852166595
T proliferating,Erythroid early,ADAM10,NOTCH2,0.113742635,0.127,0.011610569,0.1014844229577147,-0.06297056410714974,0.0047044302,0.5840663,1.0,0.11671536310994718
Dendritic cell,T proliferating,B2M,KLRC1,2.3134432,0.196,1.2131832,0.2501680196579705,-0.01854997888127996,0.013998941,0.9348706,1.0,0.11675069965867652
Dendritic cell,CD8 T cytotoxic,HLA-A,CD8B,1.5392666,0.0,1.4152728,0.2364173814845105,0.17442972783581034,0.010108005,0.939407,0.4121188684346069,0.11675069965867652
Monocyte non-classical,Plasmacytoid DC,S100A9,CD68,1.5388193,0.0,2.0131612,1.066265362731957,0.12369505231382838,0.033389594,0.94869316,0.1514296385756432,0.11686526490202856
NK,NK,SPON2,ITGB2,1.5386095,0.0,2.3587315,1.852515592373294,2.346813465996176,0.09088896,0.9524144,0.00014812577050315253,0.11697988093861078
CD8 T memory,Monocyte classical,HLA-A,LILRB2,1.9319265,0.0,1.2124552,0.8316715738985756,1.0555983365912587,0.019564386,0.9348523,0.058529996949489675,0.11697988093861078
T activated,CD8 T memory,TGFB1,CXCR4,1.5383133,0.0,1.229236,0.6120564253236673,0.9175400789002052,0.008307059,0.93526965,0.11386593622858907,0.11709454776031847
NK,Monocyte classical,HLA-A,LILRB2,1.9296631,0.0,1.2108957,0.8296559551751024,1.0495452352484556,0.01953922,0.9348131,0.058529996949489675,0.11720926535904679
Platelet,T proliferating,HLA-A,CD8B,1.537884,0.02,1.8689374,0.3197698293118897,0.3786888196981977,0.013348119,0.9468535,1.0,0.11720926535904679
Granulocyte precursor,HSPC,PTDSS1,SCARB1,0.11753735,0.0,0.011636243,0.37030548096514604,0.13224680873403225,0.011418404,0.5843345,0.3336519493706731,0.11724855008785545
Pre-B large,Granulocyte precursor,VIM,CD44,1.537691,0.0,1.7131519,0.3921023872623946,0.25611986244494644,0.0047400035,0.9446206,0.5382742922947602,0.11732403372669095
Monocyte non-classical,Platelet,TIMP1,CD63,1.5368257,0.0,2.2215314,1.3432675644314873,1.9778831617771107,0.01842108,0.9510378,0.04588792664385463,0.11743886692060967
HSPC,T activated,HLA-B,CD3D,1.5359467,1.0,2.0498846,-0.2908379517503474,-0.7445978373163769,0.0038072376,0.9491313,1.0,0.11766865743996406
HSPC,Erythroid late,GDF11,ACTR2,0.11442034,1.0,0.011650448,-0.0957972509708364,-0.3719884245317454,0.0017214153,0.58448267,1.0,0.11778167132919022
Monocyte classical,CD4 T memory,VCAN,CD44,1.5358016,0.0,2.1622155,1.1661524433844699,1.881153413957631,0.041432828,0.95040387,0.0043024185409715416,0.11778362880843725
CD8 T memory,Pre-B large,MIF,CD74_CXCR4,1.5355414,0.0,1.3883066,0.4125973967920248,0.4371435408631963,0.004249932,0.93885714,0.6360152249071797,0.11789865090530136
Monocyte classical,CD8 T memory,AGTRAP,RACK1,1.5349829,0.0,1.4789515,0.18437357445310515,0.3881412085856596,0.008089177,0.94064754,0.6151779245147484,0.11812884725178338
Monocyte classical,Monocyte non-classical,TNFSF13B,HLA-DPB1,1.5349686,0.0,1.8982159,1.1331099329240173,1.6067537831676364,0.022951474,0.94724333,0.04022038985891502,0.11824402148519164
Monocyte non-classical,HSPC,SECTM1,CD7,0.111698106,1.0,0.011668274,0.21035900617385012,-0.6530208088873924,0.0060514156,0.58466834,1.0,0.11831471867795379
Monocyte classical,Dendritic cell,VCAN,CD44,1.5348797,0.0,2.158566,1.1652071605966476,1.7105143891795969,0.041362893,0.95036405,0.0043259721580076365,0.11835924641457177
Platelet,T proliferating,HLA-E,CD8A,1.5345592,0.0,2.1251585,0.9036186663417198,1.2507130028818378,0.022356572,0.94999486,0.0437621822445796,0.1185898483288283
Erythroid late,Pre-B large,MIF,CD74_CXCR4,1.5336558,0.0,1.3788022,0.41037412473778295,0.5484923122322031,0.004220837,0.93865967,0.6468574800976663,0.11882066706969807
Dendritic cell,Pre-B small,APP,CD74,2.2037182,0.0,1.2031356,0.9222943024190485,0.9742538232667801,0.008419187,0.9346169,0.10823953239099977,0.11882066706969807
Dendritic cell,T proliferating,PSEN1,NCSTN,0.10815552,0.027,0.011677892,0.17660866691809587,0.04166571997321815,0.00782282,0.58476835,1.0,0.11884770845930549
HSPC,Pre-B small,APP,CD74,2.2036989,0.0,1.2029773,0.9222464423341314,0.9822969736603797,0.0084180785,0.93461293,0.10836947179101375,0.11893614536356899
HSPC,CD8 T cytotoxic,HLA-B,KLRD1,1.5334806,0.751,2.039566,0.16250399760621598,0.039669129213940835,0.008929763,0.94900936,1.0,0.11893614536356899
Monocyte classical,Granulocyte precursor,HLA-A,APLP2,1.532394,0.0,1.9351192,0.2477088626471733,0.16604626201763273,0.0064104567,0.9477223,0.3748650059687065,0.11905167430478203
T proliferating,Monocyte classical,HLA-B,LILRB2,1.9152205,0.0,1.2009443,0.6902311433697519,0.7167150317686396,0.017147562,0.9345612,0.058529996949489675,0.11916725388523239
Granulocyte precursor,Monocyte non-classical,AGTRAP,RACK1,1.5320581,0.101,1.2603226,0.14022981048142244,0.1314412872068763,0.0068933796,0.9360215,1.0,0.11928288409681534
Erythroid early,HSPC,IGFBP7,MPIG6B,0.10866349,0.0,0.011715171,0.47376237338440425,0.012169160571533305,0.0035517141,0.58515525,0.9532088920024226,0.11938063251624137
Pre-B small,CD8 T memory,HLA-C,CD8A,1.5313032,0.0,1.9937816,0.5228859340405602,0.6885069065988694,0.014000262,0.94845724,0.058529996949489675,0.11939856493142606
T activated,Pre-B large,MIF,CD74_CXCR4,1.5310696,0.0,1.365767,0.40732500728714677,0.35880460241251055,0.004180933,0.93838567,0.6583330493517038,0.11951429638095977
Pre-B large,CD8 T cytotoxic,HLA-B,CD8A,1.5308291,0.496,1.5566723,0.16375512847527976,0.19177025199119613,0.008808271,0.9420612,1.0,0.11963007843731163
Monocyte non-classical,Granulocyte precursor,TIMP1,CD63,1.5306377,0.0,2.1978765,1.3360742417030673,1.6333808147757085,0.018224934,0.950788,0.04721714405856214,0.11974591109237698
B naive,T proliferating,B2M,KLRC1,2.2860298,0.495,1.1978848,0.21743539231642992,-0.046587452531415385,0.013822413,0.9344832,1.0,0.11986179433805096
Erythroid early,Erythroid early,CD55,ADGRE5,0.13492563,1.0,0.011770924,-0.1905888408261604,-0.5895423243151444,0.0006760223,0.5857314,1.0,0.11991349085281397
Monocyte classical,Pre-B small,TNFSF13B,HLA-DPB1,1.5304258,0.0,1.8904178,1.1295191262992614,1.5928750561761902,0.022857187,0.94714034,0.04077230867915118,0.119977742368203
Erythroid early,T proliferating,B2M,KLRD1,1.5299563,1.0,1.5448908,-0.9730587757017297,-1.3428880206439011,0.004299295,0.9418535,1.0,0.12020976175203718
Erythroid early,NK,B2M,KLRC1,1.5295358,1.0,1.5428534,-0.34611978926214115,-0.6756814136938853,0.01780301,0.9418174,1.0,0.12032584728528942
CD8 T cytotoxic,CD4 T naive,HMGB1,CXCR4,1.5295148,0.24,2.324816,0.008287992025730865,-0.2928131610409188,0.0022153447,0.95208514,1.0,0.12044198336862538
Pre-B large,Erythroid early,APP,PTGER2,0.1269069,0.013,0.011792513,0.0720917722736018,-0.09556575949082724,0.0017280924,0.58595365,1.0,0.12044627531705007
HSPC,T activated,VIM,CD44,1.5291934,0.0,2.267054,0.45090276150513936,0.4109527770155693,0.0062725577,0.951508,0.2709464836822048,0.1205581699939403
Monocyte non-classical,Pre-B large,MIF,CD74_CXCR4,1.5287609,0.0,1.35413,0.4046028963828215,0.3650161673593354,0.0041453093,0.9381378,0.6669422350911491,0.12067440715312941
Pre-B large,T proliferating,HLA-B,KLRD1,1.5278323,0.594,1.5421811,0.07903348700802934,-0.1391852486999191,0.00675208,0.9418054,1.0,0.12090703304071095
Erythroid early,Dendritic cell,ADAM10,NOTCH2,0.10945544,0.0,0.011803564,0.11542497641548123,-0.07103829134412717,0.0047826283,0.5860673,0.9947035882534059,0.12097900222605984
B naive,Plasmacytoid DC,HLA-DPA1,CD4,1.5277352,0.0,1.3270882,1.267570772171955,1.6856329965120889,0.03545773,0.9375499,0.006448872778466757,0.12102342175289378
CD4 T memory,CD4 T naive,HLA-C,CD8B,1.6554607,0.0,1.1897932,0.3728767092249027,0.5251467920809746,0.009331273,0.9342754,0.1216819758711524,0.12113986096653165
HSPC,Monocyte non-classical,S100A9,TLR4,0.11352534,1.0,0.011811773,0.06048606566884265,-2.3851757459528358,0.0020086807,0.5861516,1.0,0.12151166342686404
Monocyte classical,NK,AGTRAP,RACK1,1.5233858,0.113,1.4650724,0.17162081339476615,0.3882487915474938,0.008013266,0.9403838,1.0,0.12183957062599943
T activated,Erythroid early,CD55,ADGRE5,0.13537233,1.0,0.011819804,-0.1899426298242009,-0.4544927166290659,0.00067882956,0.5862341,1.0,0.12204425077050704
Dendritic cell,Monocyte non-classical,HMGB1,CXCR4,1.5225744,0.491,1.741531,0.01933708661482153,-0.3350840244406057,0.0016595257,0.94504875,1.0,0.12207320606874883
CD8 T cytotoxic,Pre-B large,MIF,CD74_CXCR4,1.5220327,0.0,1.320217,0.39667033373487104,0.41124142251781604,0.004041494,0.9373977,0.7005814366994075,0.12219009943694237
Platelet,CD8 T memory,HLA-A,CD8B,1.5218536,0.009,1.7970486,0.2954848426433251,0.7003233328988672,0.012834682,0.94585794,1.0,0.12230704322554217
Pre-B small,NK,CLEC2D,KLRB1,1.6181736,0.0,1.1787363,1.0894471957702672,1.5703830898744116,0.025278885,0.93398815,0.028370244119492762,0.12254108203154117
Monocyte non-classical,CD8 T memory,VIM,CD44,1.5217534,0.0,1.9516704,0.4027950955213954,0.5655002029217713,0.005399944,0.9479329,0.4019479140958026,0.12254108203154117
T proliferating,Erythroid early,FADD,TRAF2,0.10880065,0.0,0.01183282,0.4728903538835071,0.14033061835661934,0.032374844,0.58636755,0.3147304322208041,0.12257678056806359
Monocyte non-classical,CD8 T cytotoxic,HLA-C,CD8B,1.5215161,0.0,1.3953035,0.31121073103005337,0.38640803842173355,0.010943042,0.93900126,0.21479726627289863,0.12265819137690712
CD4 T memory,CD4 T memory,VIM,CD44,1.5214441,0.0,2.130843,0.42399653289774286,0.3636819409705576,0.0058956845,0.9500583,0.32055457451400204,0.12277533677225455
Dendritic cell,Monocyte classical,HLA-DRA,CD4,2.3324544,0.0,1.177605,1.1248531432151452,1.6608263825024348,0.018884158,0.93395853,0.058529996949489675,0.12300977869448854
Monocyte non-classical,HSPC,MFNG,NOTCH2,0.11729133,0.296,0.011841024,0.026903749428830684,-0.047836310658003506,0.0030210349,0.5864516,1.0,0.12310924466957218
Monocyte classical,Pre-B large,TGFB1,CXCR4,1.5210378,0.0,1.3152024,0.6177738404150663,0.781526555099649,0.008888012,0.93728596,0.09122706793776902,0.1232444220714094
Pre-B large,T proliferating,MIF,CD74_CXCR4,1.520726,0.0,2.023287,0.4872830765669715,0.3347936920508918,0.006193756,0.9488151,0.27997453667821426,0.12336181928511547
CD4 T memory,Dendritic cell,VIM,CD44,1.5205221,0.0,2.1272461,0.4230512501099206,0.19304291619252367,0.005885733,0.95001817,0.3215820510057479,0.12347926683817888
Monocyte non-classical,Pre-B large,TGFB1,CXCR4,1.5203556,0.0,1.3117638,0.616717961443857,0.62017129296356,0.008864773,0.937209,0.09237492508322744,0.12359676472249487
T proliferating,Dendritic cell,TXLNA,STX3,0.1097393,0.0,0.011858691,0.39167939183233114,0.12819554202205716,0.02792644,0.58663243,0.3418851761872709,0.12364163492909441
Monocyte non-classical,CD8 T cytotoxic,HLA-A,CD8B,1.5202204,0.0,1.3938458,0.2194518137963814,0.24365880246401106,0.009954972,0.93897134,0.47429999188965,0.12371431292995871
Pre-B large,Monocyte non-classical,HLA-B,LILRB2,1.5197045,0.04,1.5028776,0.595825580984176,0.2147520566247233,0.021458684,0.9410939,1.0,0.12394957469391103
T proliferating,Plasmacytoid DC,VIM,CD44,1.5186937,0.0,1.559827,0.36793835174574085,0.1584774828755413,0.0043157795,0.94211644,0.6538252538658682,0.12406727382834934
Erythroid early,Granulocyte precursor,ADAM15,ITGB1,0.12387763,0.999,0.011864324,-0.032340933632348905,-0.22105214158836367,0.0016387232,0.58668995,1.0,0.12417396765167052
Dendritic cell,Plasmacytoid DC,TNFSF13B,HLA-DPB1,1.5175252,0.0,1.5345486,1.0093533846163663,0.9134445130630982,0.018554347,0.94166934,0.058529996949489675,0.12430282296130427
NK,Pre-B large,TGFB1,CXCR4,1.515575,0.0,1.2876675,0.6093164908170928,0.7509826723475885,0.0087019345,0.93666124,0.09773502643152114,0.12465652369936053
Dendritic cell,Erythroid early,EFNB1,EPHB4,0.11049853,0.0,0.011865378,1.3625933477266412,0.21386982374271507,0.28082708,0.58670074,0.03589270071514867,0.12470623469035641
HSPC,CD8 T memory,HLA-B,CD8A,1.5154034,0.801,1.9639294,0.25674176894969164,0.14957491975035642,0.011112694,0.9480872,1.0,0.12477452445659318
CD8 T cytotoxic,Monocyte classical,HLA-A,LILRB2,1.8705176,0.0,1.170143,0.7769733253077882,0.9610205229780356,0.01888163,0.93376225,0.058529996949489675,0.1248925754559248
T activated,CD8 T cytotoxic,HLA-C,CD8B,1.5134044,0.0,1.3861778,0.30437645086419524,0.3425532800904193,0.010871472,0.9388131,0.23155316741300194,0.12501067668925062
CD8 T memory,Erythroid early,IL16,CD4,0.1561915,0.691,0.011905958,-0.02851195933586223,-0.05207633656882771,0.0015304764,0.5871146,1.0,0.12523843604920457
Monocyte non-classical,Pre-B large,AGTRAP,RACK1,1.7949872,0.0,1.1647195,0.38093501561262866,0.3094388427183314,0.0063704746,0.9336184,0.26163461924547365,0.12524704430517009
Plasmacytoid DC,Plasmacytoid DC,HMGB1,CXCR4,1.5120232,0.577,2.1761317,-0.00030938442910066755,-0.3636456371256451,0.002073662,0.95055485,1.0,0.12536529619799866
Dendritic cell,T proliferating,MIF,CD74_CXCR4,1.5102582,0.0,1.9801892,0.47494141813508917,0.19942226313400013,0.006061824,0.94828975,0.29801095550311996,0.12548359829240133
NK,NK,HMGB1,CXCR4,1.5099301,0.745,2.214224,-0.003964638778470461,-0.09426651842792744,0.0021099604,0.9509611,1.0,0.12560195058027324
Pre-B small,Erythroid early,IL16,CD4,0.15628545,0.654,0.011914307,-0.028351844764182295,-0.029164920857665755,0.0015315498,0.58719957,1.0,0.1257705635862986
CD4 T naive,Pre-B large,MIF,CD74_CXCR4,1.5090519,0.0,1.2547884,0.3813655985217905,0.3199830157671536,0.003841201,0.93588966,0.7600058386034254,0.12595730852365689
Monocyte non-classical,NK,S100A8,ITGB2,1.5079992,0.0,2.2588637,0.7153137848554831,-0.15418257716590178,0.015502223,0.9514244,0.49755538268047517,0.12607586150435812
CD8 T memory,Erythroid early,HLA-DMA,CD4,0.15636818,1.0,0.011921659,-0.16729407785533795,-0.3927900283065894,0.00051240664,0.5872744,1.0,0.12630263359863453
B naive,CD8 T memory,HLA-C,CD8A,1.5071832,0.0,1.9484959,0.5025613142775691,0.5723796072943681,0.013682269,0.9478927,0.058529996949489675,0.12631311791649188
B naive,T proliferating,HLA-DRA,LAG3,2.089797,0.0,1.1589715,1.283474507910408,1.527853245504938,0.043554265,0.93346494,0.002593394532403191,0.12643182133171485
Dendritic cell,Granulocyte precursor,HMGB1,CXCR4,1.5064213,0.649,1.6678084,0.006741540694189252,-0.4572624201420905,0.0015892745,0.9439148,1.0,0.1265505748755688
