source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
T proliferating,NK,TNF,VSIR,0.23141906,0.321,0.03993375,0.1381887660003302,-0.003824401435541358,0.007877218,0.7225491,1.0,0.9028401253262075
Monocyte classical,Platelet,MIF,CD74,0.3707576,1.0,0.13351339,-0.477362173879908,-1.6174711290902475,0.0002631165,0.826444,1.0,0.902941816448973
Erythroid early,CD4 T memory,CD58,CD2,0.65014994,0.0,0.3503126,0.814991110943579,0.6381897772199522,0.02801766,0.8852326,0.05789331968041655,0.9036170674641514
CD4 T memory,Granulocyte precursor,SELL,SELPLG,0.38551491,0.0,0.102207564,0.08071118178766401,0.030073992248150744,0.004558291,0.8064386,1.0,0.904087657601738
Monocyte non-classical,Pre-B large,MIF,TNFRSF14,0.37042394,0.889,0.109363765,-0.03612601373189662,-0.1597358016058168,0.0021434342,0.8116657,1.0,0.904087657601738
Pre-B large,Erythroid early,MIF,CD74,0.6490819,1.0,0.30991223,-0.1514676928370983,-1.6712755835260522,0.0006107478,0.8788596,1.0,0.9047982217015644
T proliferating,Platelet,TNF,VSIR,0.23160249,0.432,0.039975833,0.1384178182526136,0.1279220588983208,0.0078855185,0.72265464,1.0,0.9048482687536323
CD8 T memory,T activated,MIF,CD74,0.5521691,1.0,0.304889,-0.3383806618761046,-1.5139336804737202,0.00060084846,0.877987,1.0,0.905234467733053
Platelet,CD8 T cytotoxic,MIF,CD74,0.6487887,1.0,0.3564545,-0.33100349926062844,-1.2573129322292163,0.0007024692,0.8861126,1.0,0.905979767871548
HSPC,NK,TNFSF13B,HLA-DPB1,0.37014985,1.0,0.13677602,-0.042468934672239195,-0.6996347122148469,0.0016537694,0.82816863,1.0,0.9063822472524525
T proliferating,Monocyte non-classical,FAM3C,LAMP1,0.21865535,0.116,0.040027685,0.07762710549026576,0.0030511805342094966,0.0034058958,0.7227846,1.0,0.906855129834782
T proliferating,T proliferating,CLEC2D,KLRB1,0.64834124,0.019,0.40892082,0.2558925932316103,-0.2741764836449827,0.008769614,0.89285976,1.0,0.9071617051550331
Granulocyte precursor,Erythroid early,LGALS9,CD44,0.37013668,1.0,0.13467397,-0.03474172281326643,-0.4702079823379539,0.0020696232,0.8270638,1.0,0.9075309965694701
Erythroid early,HSPC,LGALS9,CD47,0.5548632,0.0,0.3061595,0.4809623514208219,0.14331291865147122,0.0060666553,0.87820953,0.3396512974678019,0.9075309965694701
Pre-B large,T activated,COPA,CD74,0.36971456,1.0,0.10292291,-0.2546792327430853,-1.5386304575933312,0.0009920563,0.80698246,1.0,0.9086807160936411
Erythroid early,Dendritic cell,GRN,TNFRSF1B,0.20840132,0.725,0.040111303,0.0030592570607137076,-0.37301140212892137,0.0017757013,0.72299355,1.0,0.9088606562634682
CD8 T cytotoxic,CD8 T memory,MIF,TNFRSF14,0.3694765,0.994,0.11268137,-0.034313296714641395,0.0009335578672018396,0.0022084564,0.8139393,1.0,0.9098314062344994
CD8 T memory,Monocyte classical,ANXA1,FPR1,0.6477587,0.0,0.35473287,0.5682640481349479,0.7728598694722716,0.029645314,0.8858681,0.05789331968041655,0.9107099799488807
Dendritic cell,HSPC,FAM3C,LAMP1,0.2591979,0.0,0.04014274,0.12106521440216766,-0.08699281298284213,0.0034156854,0.723072,1.0,0.910864953914458
CD4 T memory,Plasmacytoid DC,SELL,SELPLG,0.55561435,0.0,0.3066516,0.4838110996039391,0.3984457185318803,0.013676162,0.8782954,0.05789331968041655,0.9109830674015789
Dendritic cell,Monocyte non-classical,MIF,TNFRSF14,0.6475747,0.0,0.32054916,0.3235079712917839,0.1967956475656632,0.006282484,0.88064456,0.2278255376478844,0.9118934735364326
Dendritic cell,Dendritic cell,TNFSF13B,TFRC,0.3998202,0.0,0.10169885,0.47406493935476224,0.25542252731236104,0.00901416,0.806049,0.1420654329092139,0.9121357000044148
B naive,Platelet,MIF,CD74,0.36930567,1.0,0.13261923,-0.4790739224514414,-1.6456142340542224,0.00026135432,0.8259615,1.0,0.9121357000044148
Dendritic cell,Dendritic cell,CD58,CD2,0.2005334,0.918,0.040203907,0.07878255389956657,-0.28414614990567266,0.0032154694,0.7232244,1.0,0.9128679704478619
Erythroid early,Monocyte classical,LGALS9,CD47,0.36928335,0.0,0.11558147,0.22775207781427315,-0.0442171988949831,0.0022902866,0.81585574,1.0,0.913289304452541
HSPC,T activated,LGALS9,CD47,0.36921644,0.0,0.13349593,0.19935860146725567,0.020421575523583313,0.0026452676,0.8264346,1.0,0.9144441241220613
Plasmacytoid DC,Plasmacytoid DC,TNFSF13B,TNFRSF17,0.20451245,0.0,0.04025426,0.8836627177588592,0.2944342504260523,0.04028199,0.72334963,0.10021247518487306,0.9148697062732474
Pre-B large,Monocyte non-classical,LGALS9,LRP1,0.36907703,0.0,0.1210588,0.7149804062750669,0.5197478237195313,0.0372692,0.8193084,0.05789331968041655,0.9155996736940135
HSPC,Granulocyte precursor,LGALS9,CD44,0.57649964,0.0,0.30859455,0.2251484373588463,0.01712842500048256,0.004742375,0.8786326,0.6884162302358449,0.9155996736940135
Monocyte non-classical,T proliferating,ALOX5,ALOX5AP,0.3728422,0.003,0.10143512,0.38140133060687154,0.2312959932618041,0.018437153,0.8058459,1.0,0.9155996736940135
Granulocyte precursor,T activated,COPA,CD74,0.36885354,1.0,0.1019698,-0.25669044128062546,-1.468233723603598,0.0009828694,0.8062568,1.0,0.9167561963399458
Plasmacytoid DC,CD8 T memory,BAG6,NCR3,0.20235461,0.0,0.04034193,0.23982620394675813,0.3308451076309719,0.008958068,0.7235673,0.4159529671857789,0.9168701618001802
CD4 T naive,Plasmacytoid DC,SELL,SELPLG,0.6463624,0.0,0.39926437,0.5832517894472851,0.6127236115272845,0.01780654,0.89171135,0.05789331968041655,0.9178168550601621
Erythroid early,Dendritic cell,LGALS9,CD47,0.5573678,0.0,0.30873153,0.4843796923254313,0.15291652080949358,0.0061176214,0.87865627,0.30934197246947753,0.9179136924693916
Pre-B small,Erythroid early,LGALS9,SLC1A5,0.3687396,0.0,0.13511093,1.0360629858997603,0.6306706949319433,0.021041097,0.8272953,0.05789331968041655,0.9179136924693916
NK,T proliferating,HLA-F,KIR3DL2,0.4050581,0.0,0.10132654,0.5137814890430598,0.52693367796766,0.034513798,0.80576205,0.05789331968041655,0.9179136924693916
Monocyte non-classical,Erythroid early,CXCL8,ACKR1,0.3802971,0.0,0.04038052,0.9692157727083857,0.7724432805956554,0.17081141,0.7236629,0.034652765502968155,0.918869284890812
Monocyte classical,CD8 T cytotoxic,TGFB1,TGFBR3,0.3686838,0.0,0.112464376,0.5431978385118812,0.6929387316676746,0.023732297,0.8137933,0.05789331968041655,0.9190721624918858
Monocyte classical,CD8 T memory,LGALS9,CD44,0.64609027,0.0,0.34329262,0.27321277057900356,0.5078685905811119,0.0052756025,0.88420033,0.3519385911863956,0.9201889688407472
Plasmacytoid DC,Monocyte classical,LGALS9,LRP1,0.202438,0.0,0.04056085,0.362675993705088,0.35121510718118515,0.012487076,0.72410816,0.1369431912226268,0.920867181083176
Monocyte non-classical,T activated,CD58,CD2,0.36838546,0.0,0.10295869,0.2816321235434912,0.2863398383555357,0.008234536,0.8070095,0.2924136435502516,0.9213920258541575
Pre-B large,T proliferating,CLEC2D,KLRB1,0.55595636,0.077,0.30887705,0.1406258969863627,-0.3505721411376551,0.0066241,0.87868136,1.0,0.9213920258541575
Monocyte non-classical,Erythroid early,GRN,TNFRSF1B,0.42360425,0.0,0.10075123,0.30109085203047303,0.1890221290583406,0.004460192,0.8053161,0.5160536388416223,0.9213920258541575
B naive,CD4 T memory,MIF,CD74,0.57471734,1.0,0.30955482,-0.36221744874117145,-1.5700315148037118,0.0006100434,0.8787981,1.0,0.9225534200130032
Erythroid early,Monocyte classical,LGALS9,LRP1,0.3682027,0.0,0.114471704,0.6918457968626438,0.5074236499943554,0.0352413,0.8151299,0.05789331968041655,0.9225534200130032
Monocyte non-classical,Monocyte classical,ALOX5,ALOX5AP,0.3708297,0.0,0.10071466,0.3787828466358478,0.5139637905428627,0.018306198,0.80528766,0.12075470152586439,0.9225534200130032
Dendritic cell,Dendritic cell,HLA-F,LILRB2,0.21134716,0.689,0.040597674,0.04973787770494986,-0.24429185571943715,0.0051271687,0.7241988,1.0,0.922863798205777
HSPC,T activated,COPA,CD74,0.3680815,1.0,0.10111523,-0.2584937399863383,-1.5532674611014152,0.0009746324,0.8055986,1.0,0.9237157897030348
Granulocyte precursor,Granulocyte precursor,SELL,SELPLG,0.3811036,0.025,0.100707054,0.07587713074332578,-0.022135787556641834,0.00449137,0.8052817,1.0,0.9237157897030348
Pre-B small,T proliferating,HLA-F,KIR3DL2,0.20883748,0.251,0.040667865,0.2506516679050793,0.10546026400258213,0.013852269,0.7243714,1.0,0.9248591366681814
HSPC,Monocyte classical,TNFSF13B,HLA-DPB1,0.6143284,0.0,0.31005678,0.1505558396358039,-0.16854157372417988,0.0037489203,0.87888443,1.0,0.9248791353337863
Monocyte non-classical,CD8 T cytotoxic,TGFB1,TGFBR3,0.36800158,0.0,0.11217034,0.5421419595406719,0.5315834695315856,0.023670249,0.8135949,0.05789331968041655,0.9248791353337863
Monocyte classical,NK,MIF,TNFRSF14,0.3678022,1.0,0.13095054,-0.014263842607434837,0.061606941443639596,0.0025665164,0.82504946,1.0,0.9260437023317041
Dendritic cell,Plasmacytoid DC,ITGAX_ITGB2,ICAM1,0.21110582,0.0,0.0406802,0.7180086581354435,0.39137730282297845,0.06265373,0.7244016,0.05789331968041655,0.9268531968799565
Monocyte non-classical,Monocyte classical,GRN,TNFRSF1B,0.5726694,0.0,0.31067082,0.5771321172345326,0.8137298654654574,0.013753197,0.87898964,0.05789331968041655,0.9272090012780031
Granulocyte precursor,Erythroid early,LGALS9,CD47,0.6436224,0.0,0.31074175,0.542552766556926,0.3477839665766149,0.0061574546,0.8790018,0.23640156703065454,0.9283752773937113
Plasmacytoid DC,Plasmacytoid DC,FAM3C,LAMP1,0.2320497,0.015,0.040694714,0.09125537183487359,0.0019176944966772524,0.003462652,0.7244372,1.0,0.9288459268713238
Plasmacytoid DC,NK,LGALS9,CD47,0.36750585,0.0,0.10062472,0.12233109096563964,0.2547469172775419,0.0019939134,0.8052176,1.0,0.9295425310883634
HSPC,T proliferating,SELL,SELPLG,0.6449208,0.0,0.31160656,0.46170261979368443,0.2682403317793839,0.013897145,0.87914956,0.12609481591749852,0.929692236123947
CD8 T memory,Plasmacytoid DC,MIF,TNFRSF14,0.3673834,0.943,0.10130379,-0.044687929742416824,-0.08421042006097174,0.0019854659,0.8057445,1.0,0.9307107627714938
Plasmacytoid DC,Pre-B large,FAM3C,LAMP1,0.23205848,0.011,0.040696774,0.09126918356543948,-0.05977669377118941,0.003462827,0.7244423,1.0,0.930837431844121
CD4 T naive,CD4 T naive,MIF,TNFRSF14,0.36730507,1.0,0.11786072,-0.03139511728928393,-0.0982107003883933,0.002309967,0.8173182,1.0,0.9318799728526366
Monocyte non-classical,Granulocyte precursor,GRN,TNFRSF1B,0.42269123,0.0,0.09946545,0.29940018119330114,0.30210320535194607,0.004403271,0.8043073,0.5288589426504171,0.9318799728526366
Plasmacytoid DC,Monocyte classical,LGALS9,CD47,0.20351866,1.0,0.040954072,-0.10141772534328264,-0.20042574170815336,0.00081151904,0.72507083,1.0,0.932827659794978
HSPC,Pre-B small,PTPRC,CD22,0.367041,1.0,0.11944982,-0.0017088342770984477,-0.33772848705694614,0.0063330075,0.81831586,1.0,0.9330501617413265
Monocyte classical,B naive,LGALS9,CD47,0.36672622,0.0,0.13443804,0.18087386919942008,0.3472735404079177,0.0026639358,0.82693833,1.0,0.9342213298470973
T proliferating,Monocyte classical,GRN,TNFRSF1B,0.26701957,0.184,0.04095426,0.12213522555316786,0.08007388417978756,0.0018130186,0.7250714,1.0,0.934816611133461
Monocyte classical,CD4 T memory,MIF,CD74,0.57616925,1.0,0.31164193,-0.360505700169638,-1.541888409839737,0.0006141566,0.8791556,1.0,0.9353934775794841
B naive,NK,MIF,TNFRSF14,0.3663503,0.999,0.13007353,-0.015975591178968296,0.03346383647966483,0.0025493277,0.82456404,1.0,0.9365666053480207
T proliferating,Dendritic cell,FLT3LG,FLT3,0.20610893,0.003,0.04100911,0.8120555460575113,0.15970011289992792,0.028084671,0.7252047,0.38571013626922196,0.9368042340240554
HSPC,CD8 T cytotoxic,LGALS9,CD44,0.58149964,0.0,0.3128182,0.23027680574044535,0.11173749367725522,0.0048072827,0.87935555,0.44665687962701767,0.9377409606381096
CD8 T memory,CD8 T cytotoxic,LCK,CD8A_CD8B,0.6418891,0.0,0.4057193,0.46060974830919754,0.7854132909361565,0.024807682,0.89248323,0.05789331968041655,0.9380274243064339
Granulocyte precursor,Pre-B large,LGALS9,SLC1A5,0.22465217,0.0,0.04101229,0.4033470467622592,0.24798226960202682,0.0063869264,0.72521245,0.21438979130607466,0.9387906334000299
Erythroid early,Pre-B small,MIF,TNFRSF14,0.6172847,0.0,0.31372085,0.29402428067161634,0.3460608250167699,0.0061486545,0.8795083,0.2629974683376002,0.9389160499139144
CD4 T memory,CD8 T cytotoxic,LCK,CD8A_CD8B,0.6417737,0.0,0.4055895,0.460462241896632,0.6661192957865432,0.024799746,0.8924679,0.05789331968041655,0.9392196122790802
Platelet,CD4 T naive,APP,CD74,0.36587536,1.0,0.13256812,-0.08718313133828437,-1.2865153886371645,0.0009276725,0.8259338,1.0,0.9400921204545586
Pre-B large,Plasmacytoid DC,LGALS9,CD47,0.5649717,0.0,0.31389716,0.4881473044706438,0.38865962737557336,0.00621998,0.87953806,0.2331576827708009,0.9400921204545586
B naive,Erythroid early,SELL,SELPLG,0.4096407,0.0,0.04108244,0.03299017401937171,0.05951413655380747,0.0018322101,0.7253827,1.0,0.9407757573923192
HSPC,HSPC,LGALS9,CD44,0.58317727,0.0,0.31423536,0.23199721697207693,-0.12780652833572043,0.004829061,0.8795951,1.0,0.9412691726695763
CD4 T memory,T activated,MIF,CD74,0.6406168,1.0,0.40279526,-0.234099053124161,-1.4459664029780366,0.00079379353,0.89213574,1.0,0.9416050919424861
T proliferating,T proliferating,FAM3C,CLEC2D,0.44283426,0.003,0.09851013,0.26778628471323845,0.047729115342720674,0.008749082,0.80354667,1.0,0.942447206968502
B naive,CD4 T memory,CD72,SEMA4D,0.21012408,0.0,0.04111121,0.3502513961787701,0.4032755202949174,0.012852182,0.7254524,0.154707271027387,0.9427596064104912
Erythroid late,Plasmacytoid DC,MIF,TNFRSF14,0.36549777,0.897,0.10061027,-0.04691120179665861,0.027138351308035047,0.0019718735,0.80520636,1.0,0.9436262237608698
Erythroid early,CD4 T naive,MIF,CD74,0.6393146,1.0,0.35235003,-0.1893904933556342,-1.8184106259551118,0.00069438043,0.8855269,1.0,0.9439921633310455
Erythroid early,Monocyte non-classical,ANXA1,FPR1,0.2068396,1.0,0.041171875,0.009087467264349003,-0.6348014228871736,0.0034407668,0.7255992,1.0,0.9447421808641121
Plasmacytoid DC,HSPC,MIF,TNFRSF14,0.38080886,0.725,0.09828499,-0.03374001621931405,-0.2572768919366453,0.0019263,0.803366,1.0,0.9459872064640702
T activated,Plasmacytoid DC,FLT3LG,FLT3,0.2066015,0.0,0.041195355,0.6149444406737404,0.2993724619215604,0.028212218,0.72565603,0.09683008185575612,0.9467234290852525
Erythroid early,T proliferating,FAM3C,CLEC2D,0.44260418,0.001,0.09816261,0.2671664989760413,0.015731019224868997,0.008718215,0.80326754,0.9572610593235005,0.9471691731939709
Plasmacytoid DC,Plasmacytoid DC,LILRB4,LAIR1,0.58561957,0.0,0.31638604,2.0710965434279767,1.1800095027875241,0.09853328,0.8799558,0.003087004646337143,0.9471691731939709
Monocyte classical,NK,TGFB1,TGFBR3,0.36474353,0.0,0.10835186,0.5280638607231585,0.7025090763347721,0.02286447,0.8109542,0.05789331968041655,0.9471691731939709
NK,Monocyte non-classical,HLA-F,LILRB2,0.6385653,0.0,0.4074772,0.9915174729054698,0.9706535882680114,0.051461186,0.89269054,0.01205792838249291,0.9475753169096583
HSPC,Plasmacytoid DC,SPN,ICAM1,0.4042106,0.0,0.09813748,0.7338230186536945,0.4810976561157574,0.029100174,0.8032473,0.05789331968041655,0.9483521240554518
Monocyte non-classical,NK,TGFB1,TGFBR3,0.36406133,0.0,0.10806856,0.5270079817519492,0.5411538141986831,0.02280469,0.81075346,0.05789331968041655,0.9483521240554518
Dendritic cell,Erythroid late,LGALS9,CD47,0.57964134,0.0,0.31646326,0.5787339515694445,0.5192341033439196,0.006270828,0.8799687,0.22571849479797096,0.9483521240554518
Erythroid early,T activated,NECTIN1,CD96,0.20524314,0.0,0.04127485,0.8366132064147934,0.2118474193276763,0.03456715,0.72584784,0.20203988923127536,0.9487034556719557
Platelet,Monocyte non-classical,MIF,TNFRSF14,0.36405933,0.771,0.13158962,-0.010763106143022186,-0.005475427183553039,0.0025790418,0.8254006,1.0,0.9495363086014867
HSPC,Granulocyte precursor,FAM3C,LAMP1,0.21413192,0.011,0.04128964,0.07963258863070381,-0.027545125120878228,0.0035132733,0.7258835,1.0,0.9506822089227969
Pre-B small,Pre-B small,PTPRC,CD22,0.36399513,1.0,0.11796667,-0.004598428125004578,-0.04525358753470354,0.0062543736,0.81738526,1.0,0.9507212291619567
CD8 T memory,T proliferating,CLEC2D,KLRB1,0.5630981,0.066,0.31661087,0.149536499247167,-0.13912437445536385,0.006789957,0.8799933,1.0,0.9507212291619567
B naive,Plasmacytoid DC,SELL,SELPLG,0.6379484,0.0,0.39067748,0.574031370775709,0.6455982034765289,0.01742358,0.8906572,0.05789331968041655,0.9511618582878956
Pre-B large,HSPC,LGALS9,SLC1A5,0.28806382,0.0,0.041309543,0.45819684066646904,0.26373379290368787,0.0064332187,0.7259314,0.2108763074562848,0.9526596892473427
CD8 T cytotoxic,Pre-B large,MIF,TNFRSF14,0.36369574,0.952,0.10662485,-0.0440585763798471,-0.11351054644733616,0.0020897537,0.80971956,1.0,0.9530940267732384
B naive,NK,LGALS9,CD47,0.3650994,0.0,0.09796284,0.11755240596631787,0.2961690658124058,0.0019411674,0.80310655,1.0,0.9542819046431188
T proliferating,CD8 T memory,TNF,VSIR,0.2374821,0.205,0.04132473,0.14575799913809476,0.004607673589038519,0.008151598,0.725968,1.0,0.9546358970551598
Monocyte classical,CD8 T cytotoxic,MIF,TNFRSF14,0.36348522,1.0,0.12720695,-0.021541663701784473,0.024389054679370803,0.0024931452,0.82294637,1.0,0.9554707691018707
NK,HSPC,MIF,TNFRSF14,0.37947083,0.896,0.09784441,-0.035317357068640726,-0.09003968417857128,0.0019176649,0.80301094,1.0,0.9566606205590296
HSPC,CD4 T naive,LGALS9,CD44,0.58722466,0.0,0.31765434,0.23614889584178286,0.05615219528266796,0.0048816027,0.88016695,0.5655648155053248,0.9566606205590296
Granulocyte precursor,T proliferating,CLEC2B,KLRF1,0.20402835,0.951,0.04162476,-0.07788293523072612,-0.2651254476531768,0.0018390904,0.726687,1.0,0.9575977977472157
T proliferating,Granulocyte precursor,KLRF1,CLEC2B,0.20402835,0.951,0.04162476,-0.07788293523072612,-0.2651254476531768,0.0018390904,0.726687,1.0,0.9575977977472157
NK,CD8 T cytotoxic,TGFB1,TGFBR3,0.363221,0.0,0.11010984,0.5347404889139077,0.6623948489156142,0.023235442,0.8121849,0.05789331968041655,0.9578514594241292
Pre-B large,T proliferating,CD72,SEMA4D,0.4108172,0.0,0.09775864,0.9586288123444523,0.4962970491587716,0.030561298,0.8029415,0.05789331968041655,0.9578514594241292
HSPC,Erythroid early,MIF,TNFRSF14,0.6365825,0.0,0.0781537,0.24249115320402032,-0.00989957666610114,0.0015317443,0.78463244,1.0,0.9583445132743167
Monocyte non-classical,Plasmacytoid DC,GRN,TNFRSF1B,0.42093152,0.0,0.09698739,0.29614154797652054,0.27710628765725936,0.0042935694,0.80231416,0.5613947701263853,0.9602361010162883
Granulocyte precursor,Pre-B large,LGALS9,CD44,0.2257953,1.0,0.041748226,-0.1827880133451894,-0.6544958297167464,0.00064157235,0.726981,1.0,0.9605568376305793
Dendritic cell,NK,LGALS9,CD47,0.6362165,0.0,0.39785892,0.6559268481636082,0.645255232433264,0.007883711,0.891541,0.11814916655494319,0.9607415389994118
HSPC,Plasmacytoid DC,AREG,ICAM1,0.4001423,0.0,0.09692699,0.7016590955754737,0.758919474542228,0.034865748,0.8022647,0.05789331968041655,0.9614301557820433
Monocyte non-classical,Dendritic cell,SELL,SELPLG,0.2043345,1.0,0.041751854,-0.09545558330509966,-0.4390676083547264,0.0018620646,0.7269896,1.0,0.9625279595005584
T proliferating,Monocyte non-classical,SELL,SELPLG,0.36292088,0.409,0.12569198,0.12937334743007808,-0.045158087308502265,0.005605657,0.8220718,1.0,0.9626249485823379
Plasmacytoid DC,B naive,LGALS9,CD44,0.36291885,1.0,0.09895563,-0.10933222161563495,-0.2396997586042227,0.0015207162,0.8039025,1.0,0.9638207308383314
Dendritic cell,Dendritic cell,SPN,ICAM1,0.22421317,0.0,0.041790098,0.3731403473747448,0.11212226519282653,0.012391792,0.72708046,0.41429496041015457,0.9644978109016309
NK,Dendritic cell,HLA-F,LILRB2,0.40154982,0.0,0.096726865,0.30479760484699253,0.37904615766710126,0.012215847,0.8021008,0.23640156703065454,0.965017502959558
T activated,Plasmacytoid DC,MIF,TNFRSF14,0.36291164,0.91,0.0996591,-0.04996031924729481,-0.16254935851165747,0.0019532314,0.80446035,1.0,0.965017502959558
Monocyte classical,CD4 T memory,MIF,TNFRSF14,0.36247522,1.0,0.12633108,-0.023244344043495603,-0.05958175516808867,0.0024759788,0.8224425,1.0,0.9662152653555521
HSPC,CD4 T naive,FAM3C,CLEC2D,0.40303892,0.0,0.096670784,0.2298064456865328,0.28418958682813555,0.008585721,0.80205476,0.4475333216096541,0.9662152653555521
CD8 T memory,T proliferating,CCL3,CCR5,0.2757662,0.0,0.041872714,0.7883877477452789,0.7214086641602182,0.07153042,0.7272763,0.048617495609016834,0.9664663405002343
B naive,CD8 T cytotoxic,MIF,TNFRSF14,0.3620333,1.0,0.126355,-0.023253412273317932,-0.0037540502846039603,0.002476448,0.82245624,1.0,0.967414018435848
