cell_type,library,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
Monocyte non-classical,GO_BP,Neural Tube Development (GO:0021915),0.7243636633579893,1.186154148950582,0.2679938744257274,0.4619525834213343,1.0,1/15,1.85%,TGFB1
Monocyte non-classical,GO_BP,Negative Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045953),0.7078218847758927,1.1858929905658326,0.28217054263565894,0.4620981908334916,1.0,5/15,3.54%,LGALS9;HLA-B;TGFB1;LILRB1;HLA-E
Monocyte non-classical,GO_BP,Endothelial Cell Proliferation (GO:0001935),0.7103776738474727,1.185418022315562,0.3040847201210287,0.46279529981287243,1.0,1/16,0.31%,HMOX1
Monocyte non-classical,GO_BP,NADH Dehydrogenase Complex Assembly (GO:0010257),0.6228648343469256,1.1853480011533712,0.22888616891064872,0.4620782494677389,1.0,19/52,10.97%,NDUFA13;NDUFB5;NDUFB7;NDUFB2;NDUFA11;NDUFS7;NDUFB1;NDUFA2;NDUFA6;NDUFA1;NDUFB11;OXA1L;NDUFB10;NDUFC2;NDUFA3;NDUFB4;NDUFS3;NDUFAB1;NDUFB3
Monocyte non-classical,GO_BP,Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),0.6228648343469256,1.1853480011533712,0.22888616891064872,0.4620782494677389,1.0,19/52,10.97%,NDUFA13;NDUFB5;NDUFB7;NDUFB2;NDUFA11;NDUFS7;NDUFB1;NDUFA2;NDUFA6;NDUFA1;NDUFB11;OXA1L;NDUFB10;NDUFC2;NDUFA3;NDUFB4;NDUFS3;NDUFAB1;NDUFB3
Monocyte non-classical,GO_BP,Regulation Of Calcium Ion Transport (GO:0051924),0.6119271972303509,1.1849560039104658,0.23815461346633415,0.4626494655530593,1.0,9/49,4.58%,LILRB2;ATP2B1;CTNNB1;CD4;LILRA2;LILRB1;CCR1;CD33;CCL3
Monocyte non-classical,GO_BP,Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574),0.7052436322501836,1.1844474171284223,0.27177177177177175,0.4634283264994577,1.0,7/20,8.06%,HIF1A;TGFB1;IL1B;ATF4;SULF2;PTGS2;CYP1B1
Monocyte non-classical,GO_BP,Neuron Migration (GO:0001764),0.6329032954031721,1.1842516257513407,0.21923076923076923,0.46345325560101147,1.0,9/44,15.78%,RAC1;MEF2C;VEGFA;MARK2;TUBGCP2;RAPGEF2;SH3RF1;DISC1;NTRK2
Monocyte non-classical,GO_BP,Protein Targeting To Vacuole (GO:0006623),0.6543761314897601,1.1838095281480656,0.26438356164383564,0.46412619983746023,1.0,11/33,11.90%,LAPTM5;SQSTM1;RAB7A;NCOA4;M6PR;ZFYVE16;SCARB2;BECN1;HGS;PXK;VPS13C
Monocyte non-classical,GO_BP,Regulation Of miRNA-mediated Gene Silencing (GO:0060964),0.7138990797550918,1.183563944024458,0.2850467289719626,0.46426964928501463,1.0,1/15,0.36%,ZFP36
