,Platelet,Plasmacytoid DC,Pre-B large,Erythroid late,Erythroid early,B naive,Monocyte classical,NK
PTBP1,-0.0028724069958851145,0.020855376646950752,0.11615325808605736,0.0653090995754027,0.21197648656435794,-0.04719507320549531,0.036063786864257014,-0.1084307149341872
AZU1,-0.01163941844835949,0.023667287101160565,-0.004843028594593446,-0.01380934647544813,-0.022414891683236154,-0.054171553694105846,0.26341226563754133,-0.1418613969702942
PRTN3,-0.0067920301103382525,0.017049690783291063,-0.0005287767409741303,-0.005495641112393941,-0.016697306472735277,-0.03609321604462493,0.16261179884431057,-0.08626918919789686
ELANE,-0.009615004163247337,0.02028656561020553,-0.002432923156059787,-0.010452158222829338,-0.02163393862823831,-0.04362029671144192,0.21394469222003645,-0.11499354352871266
CFD,-0.03404599442068692,0.04240249030585825,-0.04916523033395586,-0.04713179394150303,-0.04292890407254593,-0.1313177119034783,0.6962619678582483,-0.3756208540868867
MED16,-0.001429905084910119,0.007626751191314021,0.018421195134430825,0.021807799044660056,0.09422816041399427,-0.02449554482821474,-0.0061347765953684835,-0.020273056354927002
R3HDM4,0.06943088631781386,-0.003876501116598019,-0.008996511775063437,-0.02657968303668166,-0.0033471785561602157,0.005755745038064415,-0.007785384912873778,0.005762045862550492
KISS1R,0.000796596386177008,-0.005243781287773128,-0.0058466392604849685,-0.004725597122469601,-0.007852471483525992,-0.011917868872068344,-0.019762432521572233,0.029719905823985638
ARID3A,-0.009160483861266337,0.17055299108556707,0.021840000036957304,-0.01882840584937441,-0.019458732680632286,0.0030792589916787566,0.09834721128231884,-0.0988989436866281
WDR18,-0.007911538700769872,0.019137486235072304,0.07961318594286017,0.09035578490744746,0.1846378333470098,-0.041393855852459555,0.015590430137785136,-0.08611172205516159
TMEM259,-0.007766616235206182,0.019542113570302718,0.004593403992948873,-0.023320939561046118,0.012310033229296993,-0.014097845377853899,-0.006453196460917014,0.012978364966156071
CNN2,-0.002232547605324306,-0.008322650775077314,-0.03304808057568801,-0.04094675018461395,-0.048190609988654154,-0.011471339591826456,-0.02648439310084538,0.06386892763641225
ABCA7,0.003697971292640682,0.020594626644363286,0.001673244743695343,-0.014750364592817169,0.021713453846593997,-0.0009177015337492817,0.033765917486145956,-0.03255577178558074
ARHGAP45,-0.0015943360028440566,-0.008479197514346901,-0.005330566190144611,-0.05884285096855096,-0.07661177646248928,-0.04281124867589018,-0.040635894950760434,0.10702767383755309
POLR2E,-0.0004979333186756316,0.030788738026818665,0.09209762208067918,0.06929387312164717,0.1870923145494918,-0.045672542456751404,0.023278345683752116,-0.08955030740772915
GPX4,0.07499831344830674,0.03638052550243646,0.060426880314941235,0.019468274384588025,0.08944386297912682,-0.0873476561894286,0.19008663695568265,-0.13339925823581672
SBNO2,-0.0039001965212544848,0.00719574555520149,0.002574397011084145,-0.009882300170611284,-0.00581733195004308,-0.015037142500549168,0.031974078107104856,-0.00884988488980767
STK11,-0.007536804227742391,0.007176692083102085,-0.0025689208749114525,-0.0026369814925479036,0.048864779179123484,-0.01676760598681854,0.06815995378791412,-0.053607691339132936
ATP5F1D,-0.032894823363214684,0.041435848726336405,0.04612329428041384,0.016636464399173365,0.11082944722535726,-0.07841215379107061,0.182474334179917,-0.1305719479640544
MIDN,-0.023029846950009515,0.024332558280656592,-0.008584722183484283,-0.046933705724464106,-0.03699200631777528,-0.06887003982625747,0.2729118464535817,-0.122590357703413
CIRBP,-0.01946457546502643,0.005426001524143799,0.03620187166690498,-0.10189178187692415,-0.044582871195164034,0.12149579870600521,-0.28405255645218436,0.14741358134901444
C19orf24,-0.01592440889612367,0.01667551384846866,-0.005625402870315046,-0.003078186335370671,0.04838083606787005,-0.043339899690796956,0.04487614001898237,-0.01624530777969366
MUM1,-0.006176785716331723,0.003444663048269077,0.042421382468180155,-0.0017180010567349356,0.023676559145736513,0.016893784038130858,-0.04392638507886203,0.0021566590888304807
NDUFS7,-0.020234239416974446,0.03347439556071893,0.05527275482777993,0.019418272001398715,0.09827348558093596,-0.056650842817567555,0.16359428882082303,-0.13130313279541422
GAMT,0.013055493574667789,0.03327162203569906,0.09549024103261614,0.003491896003317117,0.02593371070259731,-0.01559598576138376,-0.05147772746411952,0.012402659187218876
DAZAP1,-0.01462102308244596,0.010441557628305695,0.10046308552162962,0.06275921499969365,0.17973747673149226,-0.05478567646259871,0.026106572855868752,-0.0770922876265149
RPS15,-0.19691384812437082,-0.030585866854042302,-0.013367052307520392,-0.035408030042973715,-0.05727601826247414,0.042129860306006565,-0.051242887455968895,0.05871212717688651
AC027307.3,-0.0027644124419341407,0.00023659677423805363,0.003770796323921692,-0.009097551793966497,-0.0009116555686991337,0.002262925546898017,-0.031431949206873366,0.02317184748514444
AC027307.2,-0.00176217897192836,0.00870125981414608,0.011500371024453709,-0.003880263140116296,0.0033409296220090197,-0.0022715686528531546,-0.004053922111852739,0.0005950013168026548
C19orf25,-0.009908383101732698,0.013368585797431554,0.014433633747792975,-0.013995187220976013,0.017732400417140227,0.0043037379886738045,-0.05874006788864042,0.03207175555887216
PCSK4,-0.0013869848647154535,0.030827720703222806,0.005349340884997319,0.006704641326650018,0.043524596072053126,-0.015517179622761812,-0.013182708898139201,-0.0021860260563914503
REEP6,-0.001910320919741943,0.0011982322707292164,0.0016072346724266182,0.01995424436636007,0.046467138168568664,-0.02759890776129958,-0.017422275188461386,0.012404519203262304
ADAMTSL5,0.0028921987103666803,-0.0054942181532628715,-0.006123087135872958,-0.004315594283667852,-0.0053743838891674505,-0.018545734064538046,-0.02040580444265171,0.034269517243974625
MBD3,-0.0066816221500898745,0.02808234591089869,0.018612972118756545,0.0010308247356776222,0.04704929810763356,-0.036317146107680595,0.0951510931393074,-0.0669297252054829
UQCR11,-0.013247478898804031,0.05705980285554802,-0.006724895979190859,-0.003984414979432051,0.07029805503020692,-0.17453685853917927,0.20003756800353276,-0.04338961569867348
TCF3,-0.011216312565494923,0.024851376763611984,0.18927445200366524,0.00805306236404885,0.12036835880874355,0.09911985272766424,-0.04130556584018819,-0.13396169749134268
ATP8B3,-0.003576802758006393,-7.316784544763043e-05,0.013078934375725852,0.02200348789437648,0.08554960008258662,-0.026997397547441047,0.010201553563576497,-0.024518914656380876
REXO1,-0.004364874100320076,0.01284928464616996,0.011606203288505677,-0.007421980759981483,0.04924900672831857,-0.017956735782285065,0.023062400606117684,-0.022986789106672904
KLF16,-0.006438597356157953,0.0394744114540797,0.043766299564047345,-0.001969452734868695,0.04616894454205498,-0.0065743758493707885,0.0379299787519092,-0.05447176291971071
AC012615.1,-0.0005861662749453729,-0.005579641852090773,-0.020072915553871265,-0.014979357750736732,0.013283126837725784,-0.08821170626681715,-0.08323122187283345,0.13327259986741277
ABHD17A,-0.004887087203388703,-0.018584604422966656,-0.018319505877435475,-0.03255164204858322,-0.00537242960951011,-0.07571565908571064,-0.03129001982681144,0.09899458800616473
SCAMP4,-0.011830734116850079,0.10088590967478799,0.02576636094053874,-0.01559061460982361,0.0307277039121818,0.00693294557710106,0.0061198845420039946,-0.04033254217882444
ADAT3,-0.0028142549127100447,0.014998268427696172,-0.00037728722250490347,0.003696081429697757,0.010050572428959445,-8.323633636780167e-05,0.0087963297488889,-0.013338736629581814
CSNK1G2,-0.007455656717622986,0.013523717554213196,0.016297247812692112,-0.018418325962409318,0.01832197544480204,-0.013276100548544984,0.03924687164355588,-0.025693613785112212
BTBD2,-0.00521913672322589,0.016007871084947552,0.017043379052167917,-0.003382347323361184,0.02110556786860515,-0.008805754756807465,0.054474800397366366,-0.04575469325937989
MKNK2,-0.01752198246080198,0.00034169244451336014,0.045129151814978404,-0.018572108947210793,0.059470192084436393,0.07279067705472136,0.02967224677610727,-0.1023248156563356
MOB3A,-0.007886570973985835,0.004189873581944224,-0.00535568433099967,-0.03311189288542033,-0.027893200847918288,0.006422754137750457,0.11619316573394815,-0.07095749658078687
IZUMO4,-0.002336062250885756,-0.005286852603612433,-0.007354449603089144,-0.014361677273463184,-0.014336893885956136,0.03538487970063124,-0.017943463241876803,-0.002935649599442736
AP3D1,-0.007511625561977283,0.01810643706216187,0.02309076802422082,0.019962420536184793,0.10007877169277703,-0.022440385159833872,-0.0021954304404439616,-0.028800084195530488
DOT1L,-0.005848249767657685,0.01810352933375244,0.02408382218550285,0.005325663349729142,0.06237707736377578,-0.020768674148993502,0.06570722675297382,-0.06319528470042159
PLEKHJ1,-0.014845632452262688,0.016637105870032247,0.049262126590719206,0.05055112922200312,0.1704679479413694,0.007761110867669393,-0.03353133132026527,-0.06608263769132651
SF3A2,0.00226306079081559,0.004158775673492328,0.08065641615623241,1.0530178366848842e-05,0.07128330859588501,-0.01460624097556895,-0.049882123292206516,0.0048651037457345956
JSRP1,0.03102785841447569,0.00704140422174203,0.004095056795767999,-0.006047996689131716,-0.0017814168377409587,0.008675824114765102,-0.0063325653233604435,-0.004738287589370128
OAZ1,0.06975398873988777,0.0990434550219406,0.05488376271794154,0.006861300677970598,0.08168551696302355,0.03095010178025723,0.4164407092410705,-0.3946937134171815
PEAK3,-0.0032079996559486908,-0.0009941594307966998,-0.0013849118502810742,-0.006817211849351182,-0.006727423331235223,-0.011999106752177807,0.032810099750250184,-0.009919873997491925
LINGO3,-0.004212805626835894,-0.006080147723898327,-0.0002846555701439608,-0.010708536440551022,-0.010903251663537547,0.03303149269596822,-0.007853360158761761,-0.01176028885888405
LSM7,-0.029411257380256448,0.03027143111486783,0.13275314314825026,0.053908486264190224,0.12839445406224087,0.07665568518237563,-0.006275914364148795,-0.1440084108347454
SPPL2B,-0.00880657122847323,0.0010085578678578407,0.08029782663247663,0.002915000481346834,0.05562745863601956,0.08080035325194371,-0.033899945119789256,-0.07414848706567735
TMPRSS9,-0.007446053936041381,-0.015260275086300871,-0.004763985308004111,0.13177953973040646,0.2899273674395997,-0.037276553437071994,-0.031325375860436176,-0.07818142428719509
TIMM13,-0.019812135144818624,0.0780303467117531,0.08190796034960728,0.1812680444818476,0.32028141758917206,-0.07597511306387994,0.12195475582931894,-0.21781123409757042
LMNB2,-0.00545161640638829,0.01396542065797682,0.10380575743432507,0.04230564714025248,0.15930179986121448,-0.04646068164519929,-0.00911730810084148,-0.047703959148165435
GADD45B,-0.01767516598647411,0.012230953666106699,-0.0057255310515610894,-0.07238149984848068,-0.08820263575453662,-0.025563656238167483,-0.0372243068838605,0.09610165455200119
GNG7,-0.021773706972015795,0.09943146471943892,0.15063260787836616,-0.044687085850361616,-0.036148443869637524,0.34870623804245937,-0.07974601656639933,-0.2359212799821779
DIRAS1,-0.0036603197615420052,-0.0025288178424997944,0.008707678854183686,0.002720070413626176,0.01801522528529712,0.056796683459200074,-0.010067446104419384,-0.04457336253223853
SLC39A3,0.07837887220967991,0.013836022029696084,0.052373444050061,0.12929669977673497,0.3610723741747838,-0.028190124910194167,-0.014996986156105155,-0.1461376239148063
SGTA,-0.009581985562629649,-0.009234357447027315,0.07543523885730478,0.05912054697589918,0.2131591027129304,-0.017129677770342744,-0.01569538426943824,-0.07799791481887555
THOP1,-0.006855670629139458,0.01514157671805209,0.09766863523680074,0.05341369501734462,0.199373964447605,-0.02312226394158222,-0.013920392683682219,-0.07788965477886808
ZNF554,-0.001481329954846358,0.0006225150595750718,0.00835710701157611,-0.005513488207910332,0.0038527976580317474,-0.0007623905878397622,-0.012946415286508247,0.00830985644993713
ZNF555,0.0009446606007154597,0.0013036708982802796,0.01842284949971033,0.022647673568910065,0.08560643924267695,-0.006145660385523403,-0.0035573969969315087,-0.0325065243627852
ZNF556,-0.0008378802202095977,0.012782335026623447,-0.002772207135046714,-0.0018294630623685016,-0.0031418427674618564,-0.008560887400809188,-0.006305888926044597,0.011002383874487827
ZNF57,-0.0009333089943902495,0.007267656259208508,0.032468680100347355,0.00383668059931016,0.0199292451849031,-0.000801033703391383,-0.0022040747091018388,-0.013789309817799614
ZNF77,-0.002156002944541529,0.005462583727003072,0.01002655605817232,0.001970056215786504,0.015551433960190273,0.01894755389372807,-0.011917561786857347,-0.014835886612847678
TLE2,0.00111500991914232,-0.0038481519380680882,-0.0056086102630883376,-0.005927085820279242,-0.01060344380585423,-0.021279233193899044,-0.0296505850276748,0.04510249351625748
AES,-0.013342454388733079,-0.03231212479705603,-0.0008654939283676466,-0.08205280107165151,-0.08320293479745691,-0.0570229721340246,-0.22522739842185963,0.26547998179251786
GNA11,-0.0033761222403740705,0.0008482943545880971,0.03672346386029033,0.004095590900186031,0.05813175720645396,-0.00021428961978043384,0.00316761895334524,-0.031148381815779978
GNA15,0.00650292857612454,0.16428049860084118,0.1003800615530225,0.04386043259854857,0.1439854593718921,-0.07065756234567067,0.18388888026916017,-0.19381336008737615
S1PR4,-0.012444370795000695,-0.029124686941924483,0.08839540068198959,-0.035570588926147624,-0.01262527139819102,0.03796029172939458,-0.08688909429964221,0.03547450793234567
NCLN,-0.006531655163409228,0.024615865588616885,0.018014741829920803,0.030344053769642117,0.1403986462633428,-0.04314023036711411,0.051974745928803266,-0.06938909330904218
NFIC,0.003926559076373318,0.005129626476749993,0.032006478252202694,0.00405913884635812,0.04850446070790342,-0.039737920378555676,0.03484250223826933,-0.020791180788805187
SMIM24,-0.0010233039856902652,0.0792486973470601,0.2536739268233266,-0.0036824057227611844,-0.011936737457523623,0.03096701286567387,0.030267541843044678,-0.10870942601780827
DOHH,-0.004657657315777118,-0.004179854731565134,0.027428879752992092,0.05195046800154033,0.16433988943373784,-0.03090746790958823,-0.024600237338011845,-0.03326764274561146
FZR1,-0.00513138432366359,0.0002936700226222454,0.03595512873772565,-0.0058970129372260816,0.01944027235082295,-1.010582128841274e-05,-0.003491570975446416,-0.00995591427384168
MFSD12,-0.004978062523557106,0.05075384463462731,-0.001904241665290078,-0.011235230761992891,-0.004341384351195712,-0.02813783221406144,0.10003951725471501,-0.055888989858423194
HMG20B,0.040805945404636855,0.021077401468866747,0.0854909272517119,0.018893131811455216,0.08472397258975183,-0.02246261869570587,0.02461836229746597,-0.060290554955888635
TBXA2R,0.25038615636073086,-0.0013266609903165348,0.013549176343557734,-0.00440692590985527,-0.009653972267769973,0.011760049369321889,-0.023923839154504415,-0.010545424906216277
CACTIN,0.026971915763069256,0.011074699121891712,0.0013965326209496836,0.0018476695633491194,0.023723570536483163,-0.006532889570933829,0.002368640281191633,-0.010124387917874674
PIP5K1C,-0.003603911388577957,-0.0022215713450371203,-0.0003036449104311345,-0.013200453163136713,-0.004312630890696578,-0.006158519869558334,0.025697116116838944,-0.008480466027563964
TJP3,0.0007726510431603046,-0.006574113118550412,-0.006159796247628231,-0.006662170115415591,-0.01061907268356074,-0.02119011191396903,-0.02529018021756159,0.04269302136227008
APBA3,-0.0011428581498919247,0.006914607013717705,0.009111976790302486,-0.005294065917110943,0.016984593634545634,0.0021308645875326407,-0.03806524689272155,0.018374489789471753
