donor,resource,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
MantonBM3,consensus,Monocyte non-classical,NK,B2M,KLRC2,2.709278,0.0,2.9661324,1.2326805374621763,1.0446882517853315,0.04745408,0.9529156,0.008483412069951398,0.00913724562068832
MantonBM3,consensus,CD4 T memory,NK,B2M,KLRC2,2.7068267,0.0,2.9631033,1.2290376200276079,1.0294465298070645,0.047405615,0.9528927,0.008566548335004013,0.009188809568533463
MantonBM3,consensus,Monocyte classical,CD8 T cytotoxic,S100A8,CD69,2.606903,0.0,2.9483182,0.959713688682263,2.0764760055731015,0.020501744,0.9527803,0.017238276542804392,0.00944875353569432
MantonBM3,consensus,Monocyte classical,CD4 T naive,LGALS1,CD69,2.2152677,0.0,3.7526262,0.8634758915675558,1.4407458917676967,0.017587962,0.95791966,0.03133893472289991,0.00981862674847205
MantonBM3,consensus,NK,Dendritic cell,B2M,CD1C,2.8825884,0.0,2.8926044,2.3007527337124754,1.056426663259876,0.06559946,0.9523493,0.007374151203360056,0.009925576190812385
MantonBM3,consensus,Monocyte classical,CD4 T memory,S100A9,ITGB2,2.7207735,0.0,2.8912292,0.9568564063867342,2.0439877439796854,0.021356424,0.9523385,0.0150091457017638,0.009979264115093523
MantonBM3,consensus,Dendritic cell,CD8 T memory,LGALS1,CD69,2.2116203,0.0,4.4574814,0.9154818416955702,1.1716951227376924,0.020891508,0.96125543,0.015873091159356405,0.01019542930020805
MantonBM3,consensus,Monocyte classical,NK,B2M,KLRC2,2.6028147,0.0,2.8345747,1.0744258525364612,0.8941123981013637,0.045349337,0.95188737,0.013405975663532294,0.010634536374740888
MantonBM3,consensus,Monocyte classical,Monocyte classical,S100A8,CD36,2.59336,0.0,2.8245766,1.466096817897082,2.9102757341176675,0.055255353,0.95180637,0.004105320150934715,0.0107457246787094
MantonBM3,consensus,B naive,NK,HLA-B,KLRD1,2.2045095,0.0,3.5012648,0.8599374275048765,0.7686121619789831,0.033039104,0.95649993,0.013405975663532294,0.0107457246787094
MantonBM3,consensus,Plasmacytoid DC,NK,HLA-B,KLRD1,2.2037666,0.0,3.4997213,0.8590176118709958,0.8285522687889774,0.033024535,0.95649076,0.013405975663532294,0.01085747465716274
MantonBM3,consensus,Plasmacytoid DC,NK,B2M,KLRC2,2.5891576,0.0,2.8176985,1.0541243118091936,0.8786042542689514,0.045079343,0.9517504,0.013405975663532294,0.010913562188773053
MantonBM3,consensus,Monocyte classical,NK,HLA-B,KLRD1,2.2003043,0.0,3.4925272,0.8547273465393783,0.7867251835869354,0.032956652,0.9564479,0.013405975663532294,0.01096979062403331
MantonBM3,consensus,CD8 T cytotoxic,Dendritic cell,B2M,CD1C,2.7808547,0.0,2.779638,2.1495254797111607,1.0260920001586897,0.063037574,0.9514372,0.008734407880436139,0.011253045381315248
MantonBM3,consensus,Plasmacytoid DC,Pre-B small,APP,CD74,2.1935196,0.0,3.4559567,1.9386866900646682,1.7047714356403663,0.045041814,0.95622814,0.011015894484923128,0.011482180278163657
MantonBM3,consensus,Granulocyte precursor,T activated,LGALS1,PTPRC,2.1934454,0.0,3.173066,0.8141226009030111,1.3350995991826857,0.01573203,0.95440567,0.04644168284894611,0.011539816214007683
MantonBM3,consensus,Pre-B small,NK,HLA-B,KLRD1,2.1909645,0.0,3.4731205,0.843156998398055,0.8062450395320936,0.03277352,0.9563317,0.013405975663532294,0.01177176565525968
MantonBM3,consensus,CD8 T memory,Dendritic cell,B2M,CD1C,2.7461197,0.0,2.7410681,2.097893016741074,0.8543338890533566,0.062162865,0.9511134,0.013405975663532294,0.01177176565525968
MantonBM3,consensus,Granulocyte precursor,HSPC,S100A8,CD69,2.2205653,0.0,2.739274,0.7586016412255835,0.8847030581738995,0.019048112,0.95109814,0.02279498820239093,0.011830101929864367
MantonBM3,consensus,Monocyte classical,NK,LGALS1,PTPRC,2.189756,0.0,3.5847645,0.8424789123801093,1.3879079816013542,0.017773228,0.9569876,0.02985794697223065,0.012005960489491284
MantonBM3,consensus,Monocyte classical,CD4 T memory,S100A8,ITGB2,2.582606,0.0,2.72632,0.9687969365395286,2.011170257338706,0.021997694,0.9509878,0.013405975663532294,0.012064860796532906
MantonBM3,consensus,T activated,NK,B2M,KLRC2,2.5079966,0.0,2.7174075,0.9334782607287295,0.7511520806442031,0.043474823,0.95091146,0.013405975663532294,0.01230186280196478
